CNPJ,Razão Social,Categoria,Porte,CNAE,Origem da Cobertura,TEM_SESI,TEM_SENAI,TEM_SESI_SENAI,STATUS_RELACIONAMENTO,QTD_REGISTROS_BASE,SEBRAE_situacao_atual,SEBRAE_razao_social,SEBRAE_SETOR,SEBRAE_CNAE PRIMARIO,SEBRAE_Porte,SEBRAE_Municipio,SEBRAE_SESI,SEBRAE_SENAI,SEBRAE_cnae_codigo_recuperado,SEBRAE_cnae_norm,SEBRAE_cnae_divisao,SEBRAE_secao,SEBRAE_setor,SEBRAE_subsetor,SEBRAE_e_industria,SEBRAE_auditoria,SEBRAE_elegivel_sebrae,SEBRAE_oportunidade_comercial,ENCONTRADO_SEBRAE
47298482000171,Mf Forma E Ferragem Ltda,Indústria,4.Micro,"Instalação de portas, janelas, tetos, divisórias e armários embutidos de qualquer material",Migração,True,False,False,SOMENTE SESI,1,ATIVA,MF FORMA E FERRAGEM LTDA,INDÚSTRIA,"Instalacao de portas, janelas, tetos, divisorias e armarios embutidos de qualquer material",MICRO EMPRESA,Maceió,47298482000171.0,,4330-4/02,4330402.0,43.0,F,Construcao,Servicos especializados para construcao,True,False,SIM,NÃO ATENDIDA,True
47660138000180,Morino Moveis Planejados Ltda,Industria | Indústria,4.Micro,Fabricação de móveis com predominância de madeira,Proposta,True,True,True,SESI + SENAI,2,ATIVA,MORINO MOVEIS PLANEJADOS LTDA,INDÚSTRIA,Fabricacao de moveis com predominancia de madeira,PEQUENO PORTE,Maceió,47660138000180.0,47660138000180.0,3101-2/00,3101200.0,31.0,C,Industria de transformacao,Moveis,True,False,SIM,NÃO ATENDIDA,True
47767426000139,Nova Costa Dourada Envase De Agua Ltda,Industria | Indústria,4.Micro,Fabricação de águas envasadas,Proposta,True,True,True,SESI + SENAI,2,ATIVA,NOVA COSTA DOURADA ENVASE DE AGUA LTDA,INDÚSTRIA,Fabricacao de aguas envasadas,MICRO EMPRESA,Maragogi,47767426000139.0,47767426000139.0,1121-6/00,1121600.0,11.0,C,Industria de transformacao,Bebidas,True,False,SIM,NÃO ATENDIDA,True
47839082000126,"Corte Fabril, Fardamentos Corporativos E Escolares Ltda",Indústria,4.Micro,"Confecção, sob medida, de roupas profissionais",Migração,True,False,False,SOMENTE SESI,1,ATIVA,"CORTE FABRIL, FARDAMENTOS CORPORATIVOS E ESCOLARES LTDA",INDÚSTRIA,"Confeccao, sob medida, de roupas profissionais",MICRO EMPRESA,São Miguel dos Campos,47839082000126.0,,1413-4/02,1413402.0,14.0,C,Industria de transformacao,Confeccao de vestuario e acessorios,True,False,SIM,NÃO ATENDIDA,True
47886861000182,Estelar Industria De Aco Ltda,Indústria,4.Micro,Fabricação de produtos de trefilados de metal padronizados,Migração,True,False,False,SOMENTE SESI,1,ATIVA,ESTELAR INDUSTRIA DE ACO LTDA,INDÚSTRIA,Fabricacao de produtos de trefilados de metal padronizados,DEMAIS,Maceió,47886861000182.0,,2592-6/01,2592601.0,25.0,C,Industria de transformacao,Produtos de metal (exceto maquinas),True,False,SIM,NÃO ATENDIDA,True
47895879000140,Juliano Barbosa Silva,Indústria,4.Micro,Fabricação de laticínios,Migração,True,False,False,SOMENTE SESI,1,ATIVA,JULIANO BARBOSA SILVA,INDÚSTRIA,Fabricacao de laticinios,PEQUENO PORTE,Major Isidoro,47895879000140.0,,1052-0/00,1052000.0,10.0,C,Industria de transformacao,Alimentos,True,False,SIM,NÃO ATENDIDA,True
47911849000180,Cardan Sao Miguel Servicos Ltda,Indústria,4.Micro,Serviços de manutenção e reparação mecânica de veículos automotores,Migração,True,False,False,SOMENTE SESI,1,ATIVA,CARDAN SAO MIGUEL SERVICOS LTDA,INDÚSTRIA,Servicos de manutencao e reparacao mecanica de veiculos automotores,MICRO EMPRESA,São Miguel dos Campos,47911849000180.0,,4520-0/01,4520001.0,45.0,G,Comercio e reparacao de veiculos,Comercio e reparacao de veiculos,False,False,NAO,FORA DO ESCOPO SEBRAE,True
48012237000119,Edificio Genova Spe Ltda,Industria,2.Média,Incorporação de empreendimentos imobiliários,Proposta,False,True,False,SOMENTE SENAI,1,ATIVA,EDIFICIO GENOVA SPE LTDA,INDÚSTRIA,Incorporacao de empreendimentos imobiliarios,DEMAIS,Maceió,,48012237000119.0,4110-7/00,4110700.0,41.0,F,Construcao,Construcao de edificios,True,False,SIM,NÃO ATENDIDA,True
48082971000154,Consorcio Vale Do Paraiba Lote 02 - Fp-clc-conserva,Industria,3.Pequena,Construção de rodovias e ferrovias,Proposta,False,True,False,SOMENTE SENAI,1,ATIVA,CONSORCIO VALE DO PARAIBA LOTE 02 - FP-CLC-CONSERVA,INDÚSTRIA,Construcao de rodovias e ferrovias,DEMAIS,Maceió,,48082971000154.0,4211-1/01,4211101.0,42.0,F,Construcao,Obras de infraestrutura,True,False,SIM,NÃO ATENDIDA,True
48095104000153,Cruz Das Almas Empreendimento Imobiliario Spe Ltda,Industria,3.Pequena,Incorporação de empreendimentos imobiliários,Migração,False,True,False,SOMENTE SENAI,1,ATIVA,CRUZ DAS ALMAS EMPREENDIMENTO IMOBILIARIO SPE LTDA,INDÚSTRIA,Incorporacao de empreendimentos imobiliarios,DEMAIS,Maceió,,48095104000153.0,4110-7/00,4110700.0,41.0,F,Construcao,Construcao de edificios,True,False,SIM,NÃO ATENDIDA,True
48209133000107,Citecon Oceana Empreendimento Spe Ltda,Industria,3.Pequena,Incorporação de empreendimentos imobiliários,Proposta,False,True,False,SOMENTE SENAI,1,ATIVA,CITECON OCEANA EMPREENDIMENTO SPE LTDA,INDÚSTRIA,Incorporacao de empreendimentos imobiliarios,DEMAIS,Maceió,,48209133000107.0,4110-7/00,4110700.0,41.0,F,Construcao,Construcao de edificios,True,False,SIM,NÃO ATENDIDA,True
48244421000194,Tatuamunha 01 Empreendimento Imobiliario Spe Ltda,Industria,2.Média,Incorporação de empreendimentos imobiliários,Proposta,False,True,False,SOMENTE SENAI,1,ATIVA,TATUAMUNHA 01 EMPREENDIMENTO IMOBILIARIO SPE LTDA,INDÚSTRIA,Incorporacao de empreendimentos imobiliarios,DEMAIS,Maceió,,48244421000194.0,4110-7/00,4110700.0,41.0,F,Construcao,Construcao de edificios,True,False,SIM,NÃO ATENDIDA,True
48361535000114,Falcao Construcoes Ltda,Industria,3.Pequena,Construção de edifícios,Proposta,False,True,False,SOMENTE SENAI,1,ATIVA,FALCAO CONSTRUCOES LTDA,INDÚSTRIA,Construcao de edificios,PEQUENO PORTE,Maceió,,48361535000114.0,4120-4/00,4120400.0,41.0,F,Construcao,Construcao de edificios,True,False,SIM,NÃO ATENDIDA,True
48462452000111,Hidrosol Energia Solar Representacao E Servicos Ltda,Industria,4.Micro,Instalação de máquinas e equipamentos industriais,Proposta,False,True,False,SOMENTE SENAI,1,ATIVA,HIDROSOL ENERGIA SOLAR REPRESENTACAO E SERVICOS LTDA,INDÚSTRIA,Instalacao de maquinas e equipamentos industriais,MICRO EMPRESA,Maceió,,48462452000111.0,3321-0/00,3321000.0,33.0,C,Industria de transformacao,"Manutencao, reparacao e instalacao de maquinas",True,False,SIM,NÃO ATENDIDA,True
48512865000163,Czar Concrete Industria Ltda,Indústria,4.Micro,Fabricação de artefatos de cimento para uso na construção,Migração,True,False,False,SOMENTE SESI,1,ATIVA,CZAR CONCRETE INDUSTRIA LTDA,INDÚSTRIA,Fabricacao de artefatos de cimento para uso na construcao,MICRO EMPRESA,Maceió,48512865000163.0,,2330-3/02,2330302.0,23.0,C,Industria de transformacao,Produtos de minerais nao-metalicos,True,False,SIM,NÃO ATENDIDA,True
48821494000100,Frango Lider Ltda,Industria | Indústria,4.Micro,Abate de aves,Migração | Proposta,True,True,True,SESI + SENAI,2,ATIVA,FRANGO LIDER LTDA,INDÚSTRIA,Abate de aves,PEQUENO PORTE,Maceió,48821494000100.0,48821494000100.0,1012-1/01,1012101.0,10.0,C,Industria de transformacao,Alimentos,True,False,SIM,NÃO ATENDIDA,True
48878815000102,Eskrim Industria De Sorvetes Ltda,Indústria,3.Pequena,Fabricação de sorvetes e outros gelados comestíveis,Migração,True,False,False,SOMENTE SESI,1,ATIVA,ESKRIM INDUSTRIA DE SORVETES LTDA,INDÚSTRIA,Fabricacao de sorvetes e outros gelados comestiveis,DEMAIS,Maceió,48878815000102.0,48878815000102.0,1053-8/00,1053800.0,10.0,C,Industria de transformacao,Alimentos,True,False,SIM,NÃO ATENDIDA,True
48973289000151,Itamar Auto Center Ltda,Indústria,3.Pequena,Serviços de manutenção e reparação mecânica de veículos automotores,Migração,True,False,False,SOMENTE SESI,1,ATIVA,ITAMAR AUTO CENTER LTDA,INDÚSTRIA,Servicos de manutencao e reparacao mecanica de veiculos automotores,PEQUENO PORTE,Arapiraca,48973289000151.0,,4520-0/01,4520001.0,45.0,G,Comercio e reparacao de veiculos,Comercio e reparacao de veiculos,False,False,NAO,FORA DO ESCOPO SEBRAE,True
48999978000135,N R Pereira Ltda,Indústria,4.Micro,Fabricação de artefatos de tanoaria e de embalagens de madeira,Migração,True,False,False,SOMENTE SESI,1,ATIVA,N R PEREIRA LTDA,INDÚSTRIA,Fabricacao de artefatos de tanoaria e de embalagens de madeira,MICRO EMPRESA,Maceió,48999978000135.0,,1623-4/00,1623400.0,16.0,C,Industria de transformacao,Produtos de madeira,True,False,SIM,NÃO ATENDIDA,True
49138205000127,Fontes Sao Carlos Ltda,Indústria,4.Micro,Fabricação de águas envasadas,Migração,True,False,False,SOMENTE SESI,1,ATIVA,FONTES SAO CARLOS LTDA,INDÚSTRIA,Fabricacao de aguas envasadas,MICRO EMPRESA,Arapiraca,49138205000127.0,,1121-6/00,1121600.0,11.0,C,Industria de transformacao,Bebidas,True,False,SIM,NÃO ATENDIDA,True
49173847000167,Riviera Empreendimentos Imobiliarios Spe Ltda,Industria,4.Micro,Incorporação de empreendimentos imobiliários,Proposta,False,True,False,SOMENTE SENAI,1,ATIVA,RIVIERA EMPREENDIMENTOS IMOBILIARIOS SPE LTDA,INDÚSTRIA,Incorporacao de empreendimentos imobiliarios,DEMAIS,Maceió,,49173847000167.0,4110-7/00,4110700.0,41.0,F,Construcao,Construcao de edificios,True,False,SIM,NÃO ATENDIDA,True
49204490000137,Masetto Alimentos Ltda,Industria,4.Micro,Fabricação de conservas de frutas,Proposta,False,True,False,SOMENTE SENAI,1,ATIVA,MASETTO ALIMENTOS LTDA,INDÚSTRIA,Fabricacao de conservas de frutas,MICRO EMPRESA,Penedo,,49204490000137.0,1031-7/00,1031700.0,10.0,C,Industria de transformacao,Alimentos,True,False,SIM,NÃO ATENDIDA,True
49515673000173,S Graf Ltda,Indústria,4.Micro,Impressão de material para outros usos,Migração,True,False,False,SOMENTE SESI,1,ATIVA,S GRAF LTDA,INDÚSTRIA,Impressao de material para outros usos,MICRO EMPRESA,Maceió,49515673000173.0,49515673000173.0,1813-0/99,1813099.0,18.0,C,Industria de transformacao,Impressao e reproducao de gravacoes,True,False,SIM,NÃO ATENDIDA,True
49571914000100,Panificacao A Casa Portuguesa Ltda,Indústria,4.Micro,FABRICAÇÃO DE PRODUTOS DE PANIFICAÇÃO INDUSTRIAL,Migração,True,False,False,SOMENTE SESI,1,ATIVA,PANIFICACAO A CASA PORTUGUESA LTDA,INDÚSTRIA,Fabricacao de produtos de padaria e confeitaria com predominancia de producao propria,MICRO EMPRESA,Maceió,49571914000100.0,,1091-1/02,1091102.0,10.0,C,Industria de transformacao,Alimentos,True,False,SIM,NÃO ATENDIDA,True
49616500000141,R A Servicos Ltda,Indústria,4.Micro,Recondicionamento e recuperação de motores para veículos automotores,Migração,True,False,False,SOMENTE SESI,1,ATIVA,R A SERVICOS LTDA,INDÚSTRIA,Recondicionamento e recuperacao de motores para veiculos automotores,PEQUENO PORTE,Arapiraca,49616500000141.0,,2950-6/00,2950600.0,29.0,C,Industria de transformacao,"Veiculos automotores, reboques e carrocerias",True,False,SIM,NÃO ATENDIDA,True
49645094000145,Mundo On Telecom Ltda,Indústria,4.Micro,Serviços de comunicação multimídia - SCM,Migração,True,False,False,SOMENTE SESI,1,ATIVA,MUNDO ON TELECOM LTDA,INDÚSTRIA,Servicos de comunicacao multimidia - scm,MICRO EMPRESA,Maceió,49645094000145.0,,6110-8/03,6110803.0,61.0,J,Informacao e comunicacao,Informacao e comunicacao,False,False,NAO,FORA DO ESCOPO SEBRAE,True
49770750000131,Duo Locacao E Administracao Ltda,Industria,4.Micro,Administração de obras,Proposta,False,True,False,SOMENTE SENAI,1,ATIVA,DUO LOCACAO E ADMINISTRACAO LTDA,INDÚSTRIA,Administracao de obras,MICRO EMPRESA,Maceió,,49770750000131.0,4399-1/01,4399101.0,43.0,F,Construcao,Servicos especializados para construcao,True,False,SIM,NÃO ATENDIDA,True
49781482000153,Eco Green Plasticos Ltda,Indústria,3.Pequena,Fabricação de embalagens de material plástico,Migração,True,False,False,SOMENTE SESI,1,ATIVA,ECO GREEN PLASTICOS LTDA,INDÚSTRIA,Fabricacao de embalagens de material plastico,PEQUENO PORTE,Maceió,49781482000153.0,,2222-6/00,2222600.0,22.0,C,Industria de transformacao,Borracha e material plastico,True,False,SIM,NÃO ATENDIDA,True
49795483000157,Fiah Industria Ltda,Indústria,4.Micro,Fabricação de artefatos têxteis para uso doméstico,Migração,True,False,False,SOMENTE SESI,1,ATIVA,FIAH INDUSTRIA LTDA,INDÚSTRIA,Fabricacao de artefatos texteis para uso domestico,PEQUENO PORTE,São Miguel dos Campos,49795483000157.0,,1351-1/00,1351100.0,13.0,C,Industria de transformacao,Produtos texteis,True,False,SIM,NÃO ATENDIDA,True
49820150000130,Illa Fellicidade Industria De Gelados Ltda,Indústria,4.Micro,Fabricação de sorvetes e outros gelados comestíveis,Migração,True,False,False,SOMENTE SESI,1,ATIVA,ILLA FELLICIDADE INDUSTRIA DE GELADOS LTDA,INDÚSTRIA,Fabricacao de sorvetes e outros gelados comestiveis,DEMAIS,Maceió,49820150000130.0,,1053-8/00,1053800.0,10.0,C,Industria de transformacao,Alimentos,True,False,SIM,NÃO ATENDIDA,True
49946261000198,Consorcio Pavimentacao E Drenagem Ruas De Maceio,Industria,4.Micro,"Obras de urbanização - ruas, praças e calçadas",Proposta,False,True,False,SOMENTE SENAI,1,ATIVA,CONSORCIO PAVIMENTACAO E DRENAGEM RUAS DE MACEIO,INDÚSTRIA,"Obras de urbanizacao - ruas, pracas e calcadas",DEMAIS,Maceió,,49946261000198.0,4213-8/00,4213800.0,42.0,F,Construcao,Obras de infraestrutura,True,False,SIM,NÃO ATENDIDA,True
49996687000156,Dje Engenharia Comercio E Servicos Ltda,Industria,4.Micro,"Fabricação de válvulas, registros e dispositivos semelhantes, peças e acessórios",Migração,False,True,False,SOMENTE SENAI,1,ATIVA,DJE ENGENHARIA COMERCIO E SERVICOS LTDA,INDÚSTRIA,"Fabricacao de valvulas, registros e dispositivos semelhantes, pecas e acessorios",PEQUENO PORTE,Maceió,,49996687000156.0,2813-5/00,2813500.0,28.0,C,Industria de transformacao,Maquinas e equipamentos,True,False,SIM,NÃO ATENDIDA,True
50026997000127,Portal Das Rocas Empreendientos Spe Ltda,Indústria,3.Pequena,Incorporação de empreendimentos imobiliários,Migração,True,False,False,SOMENTE SESI,1,ATIVA,PORTAL DAS ROCAS EMPREENDIENTOS SPE LTDA,INDÚSTRIA,Incorporacao de empreendimentos imobiliarios,DEMAIS,Maceió,50026997000127.0,,4110-7/00,4110700.0,41.0,F,Construcao,Construcao de edificios,True,False,SIM,NÃO ATENDIDA,True
50058390000129,Magic Berry Industria De Gelados Comestiveis Ltda,Industria,4.Micro,Fabricação de sorvetes e outros gelados comestíveis,Proposta,False,True,False,SOMENTE SENAI,1,ATIVA,MAGIC BERRY INDUSTRIA DE GELADOS COMESTIVEIS LTDA,INDÚSTRIA,Fabricacao de sorvetes e outros gelados comestiveis,MICRO EMPRESA,Arapiraca,,50058390000129.0,1053-8/00,1053800.0,10.0,C,Industria de transformacao,Alimentos,True,False,SIM,NÃO ATENDIDA,True
50353891000138,Projeto Imobiliario Isla Spe Ltda,Indústria,3.Pequena,Construção de edifícios,Migração,True,False,False,SOMENTE SESI,1,ATIVA,PROJETO IMOBILIARIO ISLA SPE LTDA,INDÚSTRIA,Construcao de edificios,DEMAIS,Maceió,50353891000138.0,,4120-4/00,4120400.0,41.0,F,Construcao,Construcao de edificios,True,False,SIM,NÃO ATENDIDA,True
50362100000136,So Uniforme E Pijamas Ltda,Industria | Indústria,4.Micro,"Confecção, sob medida, de peças do vestuário, exceto roupas íntimas",Proposta,True,True,True,SESI + SENAI,2,ATIVA,SO UNIFORME E PIJAMAS LTDA,INDÚSTRIA,"Confeccao, sob medida, de pecas do vestuario, exceto roupas intimas",MICRO EMPRESA,Maceió,50362100000136.0,50362100000136.0,1412-6/02,1412602.0,14.0,C,Industria de transformacao,Confeccao de vestuario e acessorios,True,False,SIM,NÃO ATENDIDA,True
50938938000125,F6 Empreendimento Imobiliario Spe Ltda,Industria,3.Pequena,Incorporação de empreendimentos imobiliários,Migração,False,True,False,SOMENTE SENAI,1,ATIVA,F6 EMPREENDIMENTO IMOBILIARIO SPE LTDA,INDÚSTRIA,Incorporacao de empreendimentos imobiliarios,DEMAIS,Maceió,,50938938000125.0,4110-7/00,4110700.0,41.0,F,Construcao,Construcao de edificios,True,False,SIM,NÃO ATENDIDA,True
51022392000120,Ssd Studio Suport Desing E Cia Ltda,Indústria,4.Micro,Fabricação de móveis com predominância de metal,Migração,True,False,False,SOMENTE SESI,1,ATIVA,SSD STUDIO SUPORT DESING E CIA LTDA,INDÚSTRIA,Fabricacao de moveis com predominancia de metal,MICRO EMPRESA,Maceió,51022392000120.0,,3102-1/00,3102100.0,31.0,C,Industria de transformacao,Moveis,True,False,SIM,NÃO ATENDIDA,True
51065322000150,Topfibra Ltda,Indústria,4.Micro,Serviços de comunicação multimídia - SCM,Migração,True,False,False,SOMENTE SESI,1,ATIVA,TOPFIBRA LTDA,INDÚSTRIA,Servicos de comunicacao multimidia - scm,MICRO EMPRESA,Craíbas,51065322000150.0,,6110-8/03,6110803.0,61.0,J,Informacao e comunicacao,Informacao e comunicacao,False,False,NAO,FORA DO ESCOPO SEBRAE,True
51068576000121,Consorcio Pav Vias Do Sao Francisco,Indústria,3.Pequena,"Obras de urbanização - ruas, praças e calçadas",Migração,True,False,False,SOMENTE SESI,1,ATIVA,CONSORCIO PAV VIAS DO SAO FRANCISCO,INDÚSTRIA,"Obras de urbanizacao - ruas, pracas e calcadas",DEMAIS,Maceió,51068576000121.0,,4213-8/00,4213800.0,42.0,F,Construcao,Obras de infraestrutura,True,False,SIM,NÃO ATENDIDA,True
51254937000124,Nordrives Eletronica Industrial Ltda,Industria | Indústria,4.Micro,Manutenção e reparação de outras máquinas e equipamentos para usos industriais não especificados anteriormente,Migração | Proposta,True,True,True,SESI + SENAI,2,ATIVA,NORDRIVES ELETRONICA INDUSTRIAL LTDA,INDÚSTRIA,Manutencao e reparacao de outras maquinas e equipamentos para usos industriais nao especificados anteriormente,MICRO EMPRESA,Maceió,51254937000124.0,51254937000124.0,3314-7/99,3314799.0,33.0,C,Industria de transformacao,"Manutencao, reparacao e instalacao de maquinas",True,False,SIM,NÃO ATENDIDA,True
51298283000130,C L Da Aparecida,Industria,3.Pequena,Instalação de máquinas e equipamentos industriais,Proposta,False,True,False,SOMENTE SENAI,1,ATIVA,C L DA APARECIDA,INDÚSTRIA,Instalacao de maquinas e equipamentos industriais,MICRO EMPRESA,Maceió,,51298283000130.0,3321-0/00,3321000.0,33.0,C,Industria de transformacao,"Manutencao, reparacao e instalacao de maquinas",True,False,SIM,NÃO ATENDIDA,True
51321533000106,Watal Patacho Eco Boutique Residence Spe Ltda,Industria,2.Média,Construção de edifícios,Migração,False,True,False,SOMENTE SENAI,1,ATIVA,WATAL PATACHO ECO BOUTIQUE RESIDENCE SPE LTDA,INDÚSTRIA,Construcao de edificios,DEMAIS,Maceió,,51321533000106.0,4120-4/00,4120400.0,41.0,F,Construcao,Construcao de edificios,True,False,SIM,NÃO ATENDIDA,True
51605820000148,Panfacile Alimentos Ltda,Industria,4.Micro,FABRICAÇÃO DE PRODUTOS DE PADARIA E CONFEITARIA COM PREDOMINÂNCIA DE PRODUÇÃO PRÓPRIA,Proposta,False,True,False,SOMENTE SENAI,1,ATIVA,PANFACILE ALIMENTOS LTDA,INDÚSTRIA,Fabricacao de produtos de panificacao industrial,MICRO EMPRESA,Arapiraca,,51605820000148.0,1091-1/00,1091100.0,10.0,C,Industria de transformacao,Alimentos,True,False,SIM,NÃO ATENDIDA,True
51714908000106,Caleidoscopio Comercio Ltda,Indústria,4.Micro,Fabricação de bijuterias e artefatos semelhantes,Migração,True,False,False,SOMENTE SESI,1,ATIVA,CALEIDOSCOPIO COMERCIO LTDA,INDÚSTRIA,Fabricacao de bijuterias e artefatos semelhantes,PEQUENO PORTE,Maceió,51714908000106.0,,3212-4/00,3212400.0,32.0,C,Industria de transformacao,Produtos diversos,True,False,SIM,NÃO ATENDIDA,True
51737210000106,Sanuve Engenharia Ltda,Indústria,4.Micro,Serviços de engenharia,Migração,True,False,False,SOMENTE SESI,1,ATIVA,SANUVE ENGENHARIA LTDA,INDÚSTRIA,Servicos de engenharia,PEQUENO PORTE,Taquarana,51737210000106.0,,7112-0/00,7112000.0,71.0,M,Atividades profissionais e tecnicas,Atividades profissionais e tecnicas,False,False,NAO,FORA DO ESCOPO SEBRAE,True
52237747000161,Acesso Online Telecom Ltda,Indústria,4.Micro,Serviços de comunicação multimídia - SCM,Migração,True,False,False,SOMENTE SESI,1,ATIVA,ACESSO ONLINE TELECOM LTDA,INDÚSTRIA,Servicos de comunicacao multimidia - scm,MICRO EMPRESA,Maceió,52237747000161.0,,6110-8/03,6110803.0,61.0,J,Informacao e comunicacao,Informacao e comunicacao,False,False,NAO,FORA DO ESCOPO SEBRAE,True
52535498000190,Capetro Asfaltos Ltda,Industria,3.Pequena,Fabricação de outros produtos químicos não especificados anteriormente,Proposta,False,True,False,SOMENTE SENAI,1,ATIVA,CAPETRO ASFALTOS LTDA,INDÚSTRIA,Fabricacao de outros produtos quimicos nao especificados anteriormente,DEMAIS,Pilar,,52535498000190.0,2099-1/99,2099199.0,20.0,C,Industria de transformacao,Produtos quimicos,True,False,SIM,NÃO ATENDIDA,True
52571738000102,P R V L Firmino Confeccoes,Industria | Indústria,4.Micro,"Confecção de roupas profissionais, exceto sob medida",Proposta,True,True,True,SESI + SENAI,2,ATIVA,P R V L FIRMINO CONFECCOES,INDÚSTRIA,"Confeccao de roupas profissionais, exceto sob medida",MICRO EMPRESA,Maceió,52571738000102.0,52571738000102.0,1413-4/01,1413401.0,14.0,C,Industria de transformacao,Confeccao de vestuario e acessorios,True,False,SIM,NÃO ATENDIDA,True
52673825000170,Superpaver Asfaltos Industria Ltda,Indústria,3.Pequena,Fabricação de outros produtos de minerais não-metálicos não especificados anteriormente,Migração,True,False,False,SOMENTE SESI,1,ATIVA,SUPERPAVER SOLUCOES EM PAVIMENTOS LTDA,INDÚSTRIA,Fabricacao de outros produtos de minerais nao metalicos nao especificados anteriormente,DEMAIS,Maceió,52673825000170.0,,2399-1/99,2399199.0,23.0,C,Industria de transformacao,Produtos de minerais nao-metalicos,True,False,SIM,NÃO ATENDIDA,True
52682336000185,Famec Auto Center Ltda,Indústria,4.Micro,Serviços de manutenção e reparação mecânica de veículos automotores,Migração,True,False,False,SOMENTE SESI,1,ATIVA,FAMEC AUTO CENTER LTDA,INDÚSTRIA,Servicos de manutencao e reparacao mecanica de veiculos automotores,MICRO EMPRESA,Rio Largo,52682336000185.0,,4520-0/01,4520001.0,45.0,G,Comercio e reparacao de veiculos,Comercio e reparacao de veiculos,False,False,NAO,FORA DO ESCOPO SEBRAE,True
52693780000104,Consorcio Infraestrutura Litoral Norte Maceio.,Industria,2.Média,"Obras de urbanização - ruas, praças e calçadas",Proposta,False,True,False,SOMENTE SENAI,1,ATIVA,CONSORCIO INFRAESTRUTURA LITORAL NORTE MACEIO.,INDÚSTRIA,"Obras de urbanizacao - ruas, pracas e calcadas",DEMAIS,Maceió,,52693780000104.0,4213-8/00,4213800.0,42.0,F,Construcao,Obras de infraestrutura,True,False,SIM,NÃO ATENDIDA,True
52737644000160,E M Duarte Laticinios,Indústria,4.Micro,Fabricação de laticínios,Migração,True,False,False,SOMENTE SESI,1,ATIVA,E M DUARTE LATICINIOS LTDA,INDÚSTRIA,Fabricacao de laticinios,MICRO EMPRESA,São José da Tapera,52737644000160.0,,1052-0/00,1052000.0,10.0,C,Industria de transformacao,Alimentos,True,False,SIM,NÃO ATENDIDA,True
52750389000196,Coutinho Smart Incorporacoes Ltda,Industria,3.Pequena,Construção de edifícios,Proposta,False,True,False,SOMENTE SENAI,1,ATIVA,COUTINHO SMART INCORPORACOES LTDA,INDÚSTRIA,Construcao de edificios,DEMAIS,Maceió,,52750389000196.0,4120-4/00,4120400.0,41.0,F,Construcao,Construcao de edificios,True,False,SIM,NÃO ATENDIDA,True
52763806000135,Spot Ponta Verde Ii Spe Ltda,Industria | Indústria,3.Pequena,Incorporação de empreendimentos imobiliários,Migração | Proposta,True,True,True,SESI + SENAI,2,ATIVA,SPOT PONTA VERDE II SPE LTDA,INDÚSTRIA,Incorporacao de empreendimentos imobiliarios,DEMAIS,Maceió,52763806000135.0,52763806000135.0,4110-7/00,4110700.0,41.0,F,Construcao,Construcao de edificios,True,False,SIM,NÃO ATENDIDA,True
53062066000172,53.062.066 Ana Gilda Roberto Dos Santos,Industria,4.Micro,Fabricação de alimentos e pratos prontos,Proposta,False,True,False,SOMENTE SENAI,1,ATIVA,ANA GILDA ROBERTO DOS SANTOS,INDÚSTRIA,Fabricacao de alimentos e pratos prontos,MICRO EMPRESA,São Miguel dos Campos,,53062066000172.0,1096-1/00,1096100.0,10.0,C,Industria de transformacao,Alimentos,True,False,SIM,NÃO ATENDIDA,True
53156447000110,A Leonel Da Silva,Industria | Indústria,4.Micro,Outras obras de acabamento da construção,Proposta,True,True,True,SESI + SENAI,2,ATIVA,A LEONEL DA SILVA,INDÚSTRIA,Outras obras de acabamento da construcao,MICRO EMPRESA,Maceió,53156447000110.0,53156447000110.0,4330-4/99,4330499.0,43.0,F,Construcao,Servicos especializados para construcao,True,False,SIM,NÃO ATENDIDA,True
53241657000107,Viver Bem Projeto 05 Empreendimento Imobiliario Spe Ltda,Industria,4.Micro,Incorporação de empreendimentos imobiliários,Migração,False,True,False,SOMENTE SENAI,1,ATIVA,VIVER BEM PROJETO 05 EMPREENDIMENTO IMOBILIARIO SPE LTDA,INDÚSTRIA,Incorporacao de empreendimentos imobiliarios,DEMAIS,Marechal Deodoro,,53241657000107.0,4110-7/00,4110700.0,41.0,F,Construcao,Construcao de edificios,True,False,SIM,NÃO ATENDIDA,True
53243548000129,Alagoana Servicos Automotivos Ltda,Indústria,4.Micro,Serviços de manutenção e reparação mecânica de veículos automotores,Migração,True,False,False,SOMENTE SESI,1,ATIVA,ALAGOANA IND. E COMERCIO DE IMPLEMENTOS LTDA,INDÚSTRIA,Servicos de manutencao e reparacao mecanica de veiculos automotores,MICRO EMPRESA,Maceió,53243548000129.0,,4520-0/01,4520001.0,45.0,G,Comercio e reparacao de veiculos,Comercio e reparacao de veiculos,False,False,NAO,FORA DO ESCOPO SEBRAE,True
53689296000166,Marcineiro Eco Boutique Residence Spe Ltda,Industria,3.Pequena,Construção de edifícios,Migração,False,True,False,SOMENTE SENAI,1,ATIVA,MARCINEIRO ECO BOUTIQUE RESIDENCE SPE LTDA,INDÚSTRIA,Construcao de edificios,DEMAIS,Maceió,,53689296000166.0,4120-4/00,4120400.0,41.0,F,Construcao,Construcao de edificios,True,False,SIM,NÃO ATENDIDA,True
