CNPJ,Razão Social,Categoria,Porte,CNAE,Origem da Cobertura,TEM_SESI,TEM_SENAI,TEM_SESI_SENAI,STATUS_RELACIONAMENTO,QTD_REGISTROS_BASE,SEBRAE_situacao_atual,SEBRAE_razao_social,SEBRAE_SETOR,SEBRAE_CNAE PRIMARIO,SEBRAE_Porte,SEBRAE_Municipio,SEBRAE_SESI,SEBRAE_SENAI,SEBRAE_cnae_codigo_recuperado,SEBRAE_cnae_norm,SEBRAE_cnae_divisao,SEBRAE_secao,SEBRAE_setor,SEBRAE_subsetor,SEBRAE_e_industria,SEBRAE_auditoria,SEBRAE_elegivel_sebrae,SEBRAE_oportunidade_comercial,ENCONTRADO_SEBRAE
02181391000113,Avlys Confeccoes Ltda,Indústria,4.Micro,"Confecção de roupas profissionais, exceto sob medida",Migração,True,False,False,SOMENTE SESI,1,ATIVA,AVLYS CONFECCOES LTDA,INDÚSTRIA,"Confeccao de roupas profissionais, exceto sob medida",MICRO EMPRESA,Arapiraca,2181391000113.0,,1413-4/01,1413401.0,14.0,C,Industria de transformacao,Confeccao de vestuario e acessorios,True,False,SIM,NÃO ATENDIDA,True
02285556000105,Mario Calheiros De Lima & Cia Ltda,Não Indústria,4.Micro,Apicultura,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
02297239000109,Distribuidora Comercial E Industrial Rio Branco Ltda,Não Indústria,4.Micro,Comércio atacadista de cereais e leguminosas beneficiados,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
02301846000197,Transmares Corretora De Seguros Ltda,Não Indústria,4.Micro,"Corretores e agentes de seguros, de planos de previdência complementar e de saúde",Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
02321947000120,"C D I - Centro De Imagem, Diagnostico E Tratamento Ltda",Não Indústria,4.Micro,Serviços de ressonância magnética,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
02327768000108,E L Rocha Dedetizadora,Não Indústria,3.Pequena,Imunização e controle de pragas urbanas,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
02329713000129,Timac Agro Industria E Comercio De Fertilizantes Ltda,Não Indústria,2.Média,"Comércio atacadista de defensivos agrícolas, adubos, fertilizantes e corretivos do solo",Proposta,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
02359689000170,Sk Infraestrutura Ltda,Industria,4.Micro,"Obras portuárias, marítimas e fluviais",Proposta,False,True,False,SOMENTE SENAI,1,,,,,,,,,,,,,,,,,,,False
02413246000110,C E O Guanabens,Indústria,3.Pequena,Fabricação de sabões e detergentes sintéticos,Migração,True,False,False,SOMENTE SESI,1,ATIVA,C E O GUANABENS,INDÚSTRIA,Fabricacao de saboes e detergentes sinteticos,PEQUENO PORTE,Maceió,2413246000110.0,,2061-4/00,2061400.0,20.0,C,Industria de transformacao,Produtos quimicos,True,False,SIM,NÃO ATENDIDA,True
02417115001698,Sgs Geosol Laboratorios Ltda,Não Indústria,4.Micro,Testes e análises técnicas,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
02423864000141,"Arquitec - Arquitetura, Engenharia E Construcao Ltda Em Recuperacao Judicial",Industria,3.Pequena,Construção de edifícios,Proposta,False,True,False,SOMENTE SENAI,1,ATIVA,"ARQUITEC - ARQUITETURA, ENGENHARIA E CONSTRUCAO LTDA",INDÚSTRIA,Construcao de edificios,DEMAIS,Maceió,,2423864000141.0,4120-4/00,4120400.0,41.0,F,Construcao,Construcao de edificios,True,False,SIM,NÃO ATENDIDA,True
02481605000177,Conselho Regional De Quimica Da Xvii Regiao,Órgãos Públicos,4.Micro,Administração pública em geral,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
02527858000134,Plastec Industria E Comercio Ltda,Indústria,3.Pequena,Fabricação de artefatos de material plástico para uso pessoal e doméstico,Migração,True,False,False,SOMENTE SESI,1,ATIVA,PLASTEC INDUSTRIA E COMERCIO LTDA,INDÚSTRIA,Fabricacao de artefatos de material plastico para uso pessoal e domestico,DEMAIS,Maceió,2527858000134.0,2527858000134.0,2229-3/01,2229301.0,22.0,C,Industria de transformacao,Borracha e material plastico,True,False,SIM,NÃO ATENDIDA,True
02573575000129,A. Maria Brasil Martins,Não Indústria,4.Micro,Restaurantes e similares,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
02586873000153,Casel Servicos De Eletricidade Ltda,Industria,4.Micro,Construção de edifícios,Proposta,False,True,False,SOMENTE SENAI,1,,,,,,,,,,,,,,,,,,,False
02597092000164,Santana & Sacramento Ltda,Indústria,4.Micro,Impressão de material para outros usos,Migração,True,False,False,SOMENTE SESI,1,ATIVA,SANTANA & SACRAMENTO LTDA,INDÚSTRIA,Impressao de material para outros usos,PEQUENO PORTE,Arapiraca,2597092000164.0,,1813-0/99,1813099.0,18.0,C,Industria de transformacao,Impressao e reproducao de gravacoes,True,False,SIM,NÃO ATENDIDA,True
02644422000125,Marcogram Comercio De Marmores E Granitos Ltda,Não Indústria,4.Micro,Comércio varejista de materiais de construção não especificados anteriormente,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
02668961000102,Condomnio Casa Da Industria,Não Indústria,4.Micro,Condomínios prediais,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
02688725000140,Agreste Engenharia Servicos E Locacoes Ltda,Indústria,4.Micro,Instalação e manutenção elétrica,Migração,True,False,False,SOMENTE SESI,1,ATIVA,AGRESTE ENGENHARIA SERVICOS E LOCACOES LTDA,INDÚSTRIA,Instalacao e manutencao eletrica,MICRO EMPRESA,Arapiraca,2688725000140.0,,4321-5/00,4321500.0,43.0,F,Construcao,Servicos especializados para construcao,True,False,SIM,NÃO ATENDIDA,True
02709449006009,Petrobras Transporte S.a - Transpetro,Indústria,3.Pequena,Transporte dutoviário,Proposta,True,False,False,SOMENTE SESI,1,ATIVA,PETROBRAS TRANSPORTE S.A - TRANSPETRO,INDÚSTRIA,Transporte dutoviario,DEMAIS,Maceió,2709449006009.0,,4940-0/00,4940000.0,49.0,H,Transporte e armazenagem,Transporte e armazenagem,False,False,NAO,FORA DO ESCOPO SEBRAE,True
02751862000181,Solo Incorporacoes Ltda,Indústria,4.Micro,Construção de edifícios,Migração,True,False,False,SOMENTE SESI,1,ATIVA,SOLO INCORPORACOES LTDA,INDÚSTRIA,Construcao de edificios,PEQUENO PORTE,Maceió,2751862000181.0,,4120-4/00,4120400.0,41.0,F,Construcao,Construcao de edificios,True,False,SIM,NÃO ATENDIDA,True
02765607000198,J M R Fontan Ltda,Indústria,4.Micro,Fabricação de bijuterias e artefatos semelhantes,Migração,True,False,False,SOMENTE SESI,1,ATIVA,J M R FONTAN LTDA,INDÚSTRIA,Fabricacao de bijuterias e artefatos semelhantes,MICRO EMPRESA,Maceió,2765607000198.0,,3212-4/00,3212400.0,32.0,C,Industria de transformacao,Produtos diversos,True,False,SIM,NÃO ATENDIDA,True
02789569000103,Eugenio Costa De Souza,Não Indústria,4.Micro,Comércio varejista de artigos do vestuário e acessórios,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
02805820003100,Enerflex Brasil Energia Ltda,Industria,4.Micro,Atividades de apoio à extração de petróleo e gás natural,Proposta,False,True,False,SOMENTE SENAI,1,ATIVA,ENERFLEX BRASIL ENERGIA LTDA,INDÚSTRIA,Atividades de apoio a extracao de petroleo e gas natural,DEMAIS,Pilar,,2805820003100.0,0910-6/00,910600.0,9.0,B,Industria extrativa,Atividades de apoio a extracao de minerais,True,False,SIM,NÃO ATENDIDA,True
02833384000159,M N M Amaral,Indústria,4.Micro,Fabricação de laticínios,Migração,True,False,False,SOMENTE SESI,1,ATIVA,M N M AMARAL,INDÚSTRIA,Fabricacao de laticinios,MICRO EMPRESA,Major Isidoro,2833384000159.0,,1052-0/00,1052000.0,10.0,C,Industria de transformacao,Alimentos,True,False,SIM,NÃO ATENDIDA,True
02857954002437,Amara Net Zero Brasil Ltda,Não Indústria,3.Pequena,"Depósitos de mercadorias para terceiros, exceto armazéns gerais e guarda-móveis",Proposta,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
02865907000149,M T Florencio Fernandes & Cia Ltda,Não Indústria,4.Micro,Comércio varejista de artigos do vestuário e acessórios,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
02867678000100,Nip Global Ltda,Industria | Indústria,2.Média,Serviços de engenharia,Proposta,True,True,True,SESI + SENAI,2,,,,,,,,,,,,,,,,,,,False
02890163000112,Andre Luis De Almeda Silva Promocoes E Assessoria Ltda,Não Indústria,4.Micro,"Serviços de organização de feiras, congressos, exposições e festas",Proposta,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
02914460000312,Seara Alimentos Ltda,Não Indústria,1.Grande,Serviços combinados de escritório e apoio administrativo,Proposta,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
02914806000110,Fazenda Campinas Ltda.,Indústria,4.Micro,Incorporação de empreendimentos imobiliários,Proposta,True,False,False,SOMENTE SESI,1,ATIVA,FAZENDA CAMPINAS LTDA.,INDÚSTRIA,Incorporacao de empreendimentos imobiliarios,PEQUENO PORTE,Maceió,2914806000110.0,,4110-7/00,4110700.0,41.0,F,Construcao,Construcao de edificios,True,False,SIM,NÃO ATENDIDA,True
02949016000413,Control Construcoes S.a,Indústria,1.Grande,Instalação e manutenção elétrica,Proposta,True,False,False,SOMENTE SESI,1,ATIVA,CONTROL CONSTRUCOES S.A,INDÚSTRIA,Instalacao e manutencao eletrica,DEMAIS,Maceió,2949016000413.0,,4321-5/00,4321500.0,43.0,F,Construcao,Servicos especializados para construcao,True,False,SIM,NÃO ATENDIDA,True
02949016002114,Control Construcoes S.a,Industria | Indústria,1.Grande,Instalação e manutenção elétrica,Proposta,True,True,True,SESI + SENAI,2,ATIVA,CONTROL CONSTRUCOES S.A,INDÚSTRIA,Instalacao e manutencao eletrica,DEMAIS,Arapiraca,2949016002114.0,2949016002114.0,4321-5/00,4321500.0,43.0,F,Construcao,Servicos especializados para construcao,True,False,SIM,NÃO ATENDIDA,True
02949016002203,Control Construcoes S.a,Industria,2.Média,Instalação e manutenção elétrica,Proposta,False,True,False,SOMENTE SENAI,1,ATIVA,CONTROL CONSTRUCOES S.A,INDÚSTRIA,Instalacao e manutencao eletrica,DEMAIS,Santana do Ipanema,,2949016002203.0,4321-5/00,4321500.0,43.0,F,Construcao,Servicos especializados para construcao,True,False,SIM,NÃO ATENDIDA,True
02949016002467,Control Construcoes S.a,Industria,2.Média,Instalação e manutenção elétrica,Proposta,False,True,False,SOMENTE SENAI,1,ATIVA,CONTROL CONSTRUCOES S.A,INDÚSTRIA,Instalacao e manutencao eletrica,DEMAIS,Delmiro Gouveia,,2949016002467.0,4321-5/00,4321500.0,43.0,F,Construcao,Servicos especializados para construcao,True,False,SIM,NÃO ATENDIDA,True
02949016002548,Control Construcoes S.a,Industria,3.Pequena,Instalação e manutenção elétrica,Proposta,False,True,False,SOMENTE SENAI,1,ATIVA,CONTROL CONSTRUCOES S.A,INDÚSTRIA,Instalacao e manutencao eletrica,DEMAIS,Matriz de Camaragibe,,2949016002548.0,4321-5/00,4321500.0,43.0,F,Construcao,Servicos especializados para construcao,True,False,SIM,NÃO ATENDIDA,True
02970438000128,Clinica De Cirurgia Plastica Dr. Fernando Lins Ltda,Não Indústria,4.Micro,Atividade médica ambulatorial com recursos para realização de procedimentos cirúrgicos,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
02995661000120,Cunegundes Nascimento Soares Neto,Não Indústria,4.Micro,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns",Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
03022327000152,Rosangela Araujo Brandao Nascimento,Indústria,4.Micro,Fornecimento de alimentos preparados preponderantemente para empresas,Migração,True,False,False,SOMENTE SESI,1,ATIVA,ROSANGELA ARAUJO BRANDAO NASCIMENTO,INDÚSTRIA,Fornecimento de alimentos preparados preponderantemente para empresas,MICRO EMPRESA,Palmeira dos Índios,3022327000152.0,,5620-1/01,5620101.0,56.0,I,Alojamento e alimentacao,Alojamento e alimentacao,False,False,NAO,FORA DO ESCOPO SEBRAE,True
03028774000119,F. M. S. L.. Coretora De Seguros Ltda,Não Indústria,4.Micro,Outras atividades de prestação de serviços de informação não especificadas anteriormente,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
03032961000176,Rosangela Claudino Cardoso,Indústria,4.Micro,"Fabricação de artigos do vestuário, produzidos em malharias e tricotagens, exceto meias",Migração,True,False,False,SOMENTE SESI,1,ATIVA,MACEIO GOLAS INDUSTRIA TEXTIL LTDA,INDÚSTRIA,"Fabricacao de artigos do vestuario, produzidos em malharias e tricotagens, exceto meias",MICRO EMPRESA,Maceió,3032961000176.0,,1422-3/00,1422300.0,14.0,C,Industria de transformacao,Confeccao de vestuario e acessorios,True,False,SIM,NÃO ATENDIDA,True
03178923000126,Versan Empreendimentos Limitada,Não Indústria,3.Pequena,Gestão e manutenção de cemitérios,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
03246173000182,Biscoito Caseiro D' Licia Ltda,Indústria,3.Pequena,Fabricação de biscoitos e bolachas,Migração,True,False,False,SOMENTE SESI,1,ATIVA,BISCOITO CASEIRO D' LICIA LTDA,INDÚSTRIA,Fabricacao de biscoitos e bolachas,PEQUENO PORTE,Penedo,3246173000182.0,,1092-9/00,1092900.0,10.0,C,Industria de transformacao,Alimentos,True,False,SIM,NÃO ATENDIDA,True
03252709000172,Santos & Carvalho Ltda,Não Indústria,4.Micro,"Representantes comerciais e agentes do comércio de madeira, material de construção e ferragens",Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
03279056000115,Cabecal - Calcario De Cabeceiras Mineracao Ltda,Industria,4.Micro,"Extração de minerais para fabricação de adubos, fertilizantes e outros produtos químicos",Proposta,False,True,False,SOMENTE SENAI,1,,,,,,,,,,,,,,,,,,,False
03360646000178,Samplas Industria E Comercio De Plasticos Ltda.,Indústria,3.Pequena,Fabricação de artefatos de material plástico para outros usos não especificados anteriormente,Migração,True,False,False,SOMENTE SESI,1,ATIVA,SAMPLAS INDUSTRIA E COMERCIO DE PLASTICOS LTDA.,INDÚSTRIA,Fabricacao de artefatos de material plastico para outros usos nao especificados anteriormente,DEMAIS,Arapiraca,3360646000178.0,,2229-3/99,2229399.0,22.0,C,Industria de transformacao,Borracha e material plastico,True,False,SIM,NÃO ATENDIDA,True
03360646000330,Samplas Industria E Comercio De Plasticos Ltda.,Não Indústria,4.Micro,Comércio varejista de outros artigos de uso doméstico não especificados anteriormente,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
03396460000179,Industria Parisom Ltda,Indústria,4.Micro,"Fabricação de artigos para viagem, bolsas e semelhantes de qualquer material",Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
03405567000136,L. B. Comercio De Alimentos Ltda,Não Indústria,4.Micro,"Lanchonetes, casas de chá, de sucos e similares",Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
03418733000139,Igramal Industria De Granitos E Marmores Ltda,Indústria,3.Pequena,"Aparelhamento de placas e execução de trabalhos em mármore, granito, ardósia e outras pedras",Migração,True,False,False,SOMENTE SESI,1,ATIVA,IGRAMAL INDUSTRIA DE GRANITOS E MARMORES LTDA,INDÚSTRIA,"Aparelhamento de placas e execucao de trabalhos em marmore, granito, ardosia e outras pedras",PEQUENO PORTE,Maceió,3418733000139.0,,2391-5/03,2391503.0,23.0,C,Industria de transformacao,Produtos de minerais nao-metalicos,True,False,SIM,NÃO ATENDIDA,True
03470536000169,Energia Empreendimentos Ltda,Industria,3.Pequena,Construção de edifícios,Proposta,False,True,False,SOMENTE SENAI,1,,,,,,,,,,,,,,,,,,,False
03507618000130,N S Racoes Ltda,Não Indústria,4.Micro,Comércio varejista de animais vivos e de artigos e alimentos para animais de estimação,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
03513308000129,Dekor Art Comercial Ltda,Indústria,4.Micro,"Aparelhamento de placas e execução de trabalhos em mármore, granito, ardósia e outras pedras",Migração,True,False,False,SOMENTE SESI,1,ATIVA,DEKOR ART COMERCIAL LTDA,INDÚSTRIA,"Aparelhamento de placas e execucao de trabalhos em marmore, granito, ardosia e outras pedras",MICRO EMPRESA,Maceió,3513308000129.0,,2391-5/03,2391503.0,23.0,C,Industria de transformacao,Produtos de minerais nao-metalicos,True,False,SIM,NÃO ATENDIDA,True
03624362000141,Cooperativa Educacional De Maceio,Nao Industria,3.Pequena,Atividades de associações de defesa de direitos sociais,Proposta,False,True,False,SOMENTE SENAI,1,,,,,,,,,,,,,,,,,,,False
03636036001630,Asa Branca Indl. Coml. E Importadora Ltda,Indústria,4.Micro,"Preservação de peixes, crustáceos e moluscos",Migração,True,False,False,SOMENTE SESI,1,ATIVA,ASA BRANCA INDL. COML. E IMPORTADORA LTDA,INDÚSTRIA,"Preservacao de peixes, crustaceos e moluscos",DEMAIS,Arapiraca,3636036001630.0,,1020-1/01,1020101.0,10.0,C,Industria de transformacao,Alimentos,True,False,SIM,NÃO ATENDIDA,True
03641462000186,Igreja Em Arapiraca,Não Indústria,4.Micro,Atividades de organizações religiosas,Proposta,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
03657005000180,Industria E Comercio De Agua Mineral Anadiense Ltda,Indústria,4.Micro,Fabricação de águas envasadas,Migração,True,False,False,SOMENTE SESI,1,ATIVA,INDUSTRIA E COMERCIO DE AGUA MINERAL ANADIENSE LTDA,INDÚSTRIA,Fabricacao de aguas envasadas,DEMAIS,Anadia,3657005000180.0,,1121-6/00,1121600.0,11.0,C,Industria de transformacao,Bebidas,True,False,SIM,NÃO ATENDIDA,True
03692424000152,Servico Nacional De Aprendizagem Comercial - Senac,Não Indústria,1.Grande,Outras atividades de ensino não especificadas anteriormente,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
03692424000403,Servico Nacional De Aprendizagem Comercial - Senac,Não Indústria,3.Pequena,Outras atividades de ensino não especificadas anteriormente,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
03692424000667,Servico Nacional De Aprendizagem Comercial - Senac,Não Indústria,3.Pequena,Outras atividades de ensino não especificadas anteriormente,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
03692424000900,Servico Nacional De Aprendizagem Comercial - Senac,Não Indústria,4.Micro,Outras atividades de ensino não especificadas anteriormente,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
03692424001124,Servico Nacional De Aprendizagem Comercial - Senac,Não Indústria,3.Pequena,Outras atividades de ensino não especificadas anteriormente,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
03692424001205,Servico Nacional De Aprendizagem Comercial - Senac,Não Indústria,4.Micro,Outras atividades de ensino não especificadas anteriormente,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
03692424001477,Servico Nacional De Aprendizagem Comercial - Senac,Não Indústria,3.Pequena,Outras atividades de ensino não especificadas anteriormente,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
03692424001558,Servico Nacional De Aprendizagem Comercial - Senac,Não Indústria,4.Micro,Outras atividades de ensino não especificadas anteriormente,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
03698620000568,Green4t Solucoes Ti Ltda,Industria,3.Pequena,Outras obras de instalações em construções não especificadas anteriormente,Proposta,False,True,False,SOMENTE SENAI,1,,,,,,,,,,,,,,,,,,,False
03722728000115,Engenharq Ltda,Industria | Indústria,1.Grande,Construção de edifícios,Migração | Proposta,True,True,True,SESI + SENAI,2,ATIVA,ENGENHARQ LTDA,INDÚSTRIA,Construcao de edificios,DEMAIS,Maceió,3722728000115.0,3722728000115.0,4120-4/00,4120400.0,41.0,F,Construcao,Construcao de edificios,True,False,SIM,NÃO ATENDIDA,True
03746272000123,Sian Engenharia Ltda,Industria | Indústria,3.Pequena,Construção de edifícios,Migração | Proposta,True,True,True,SESI + SENAI,2,,,,,,,,,,,,,,,,,,,False
