CNPJ,Razão Social,Categoria,Porte,CNAE,Origem da Cobertura,TEM_SESI,TEM_SENAI,TEM_SESI_SENAI,STATUS_RELACIONAMENTO,QTD_REGISTROS_BASE
00237471000118,"Melro, Sampaio & Cia Ltda",Não Indústria,4.Micro,Comércio varejista de plantas e flores naturais,Migração,True,False,False,SOMENTE SESI,1
00279531000750,Tupan Construcoes Ltda,Não Indústria,3.Pequena,Comércio atacadista de materiais de construção em geral,Migração,True,False,False,SOMENTE SESI,1
00290431000130,Servicos E Pecas Diesel Arapiraca Ltda,Industria,4.Micro,Serviços de manutenção e reparação mecânica de veículos automotores,Proposta,False,True,False,SOMENTE SENAI,1
00292156000193,Prorede Comercio E Servicos Ltda,Não Indústria,4.Micro,Comércio varejista de materiais de construção não especificados anteriormente,Migração,True,False,False,SOMENTE SESI,1
00298863000197,Farmacia De Manip Derm E Cosmetica Ltda,Não Indústria,4.Micro,"Comércio varejista de produtos farmacêuticos, com manipulação de fórmulas",Migração,True,False,False,SOMENTE SESI,1
00321975000111,Araforros Ind E Comercio De Perfilados Ltda Em Recuperacao Judicial,Industria | Indústria,2.Média,"Fabricação de artefatos de material plástico para uso na construção, exceto tubos e acessórios",Migração | Proposta,True,True,True,SESI + SENAI,2
00360305000104,Caixa Economica Federal,Nao Industria,4.Micro,Caixas econômicas,Proposta,False,True,False,SOMENTE SENAI,1
00361941000150,Albuquerque Engenharia Ltda,Indústria,2.Média,Construção de edifícios,Proposta,True,False,False,SOMENTE SESI,1
00390664000104,Oiticica Industrial E Comercial Ltda,Indústria,3.Pequena,Fabricação de águas envasadas,Migração,True,False,False,SOMENTE SESI,1
00400203000175,Geovane Veiculos Ltda,Não Indústria,4.Micro,"Comércio a varejo de automóveis, camionetas e utilitários usados",Migração,True,False,False,SOMENTE SESI,1
00405481000115,Maria C Do Sacramento Santos Ferragens Ltda,Não Indústria,4.Micro,Comércio varejista de ferragens e ferramentas,Migração,True,False,False,SOMENTE SESI,1
00407844000151,Lourenco Peixoto Neto,Não Indústria,4.Micro,Comércio varejista de plantas e flores naturais,Migração,True,False,False,SOMENTE SESI,1
00421822000146,Kinata Sorvetes Ltda.,Industria | Indústria,3.Pequena,Fabricação de sorvetes e outros gelados comestíveis,Proposta,True,True,True,SESI + SENAI,2
00469393000187,Valmar Servicos Industriais Ltda,Industria,2.Média,Serviços de engenharia,Proposta,False,True,False,SOMENTE SENAI,1
00482915000180,Dorgival Jose Da Silva,Industria | Indústria,4.Micro,Serrarias com desdobramento de madeira em bruto,Migração | Proposta,True,True,True,SESI + SENAI,2
00554672000149,Vera Comercio E Confeccoes Ltda,Indústria,4.Micro,"Confecção de peças do vestuário, exceto roupas íntimas e as confeccionadas sob medida",Migração,True,False,False,SOMENTE SESI,1
00562968000101,Britex Mineracoes Ltda,Indústria,3.Pequena,Extração e britamento de pedras e outros materiais para construção e beneficiamento associado,Migração,True,False,False,SOMENTE SESI,1
00598187000177,Inove Engenharia Termica Ltda,Indústria,3.Pequena,"Instalação e manutenção de sistemas centrais de ar condicionado, de ventilação e refrigeração",Proposta,True,False,False,SOMENTE SESI,1
00673581000122,Tt Comercio De Areia E Brita E Servicos De Solda Ltda,Não Indústria,4.Micro,"Comércio varejista de cal, areia, pedra britada, tijolos e telhas",Migração,True,False,False,SOMENTE SESI,1
00682642000118,Ilumina Instalacoes Ltda,Indústria,3.Pequena,Instalação e manutenção elétrica,Migração,True,False,False,SOMENTE SESI,1
00692703000128,Habitar Investimentos E Incorporacoes Ltda,Indústria,4.Micro,Construção de edifícios,Migração,True,False,False,SOMENTE SESI,1
00719380000119,It Telecomunicacoes Ltda,Indústria,4.Micro,Provedores de acesso às redes de comunicações,Migração,True,False,False,SOMENTE SESI,1
00741946000109,Mineracao Costa Dourada Ltda,Industria | Indústria,3.Pequena,Fabricação de águas envasadas,Migração | Proposta,True,True,True,SESI + SENAI,2
00771260000160,B Silva & Cia Ltda,Indústria,4.Micro,"Fabricação de artigos para viagem, bolsas e semelhantes de qualquer material",Migração,True,False,False,SOMENTE SESI,1
00773296000183,Map Gelo Ltda,Indústria,4.Micro,Fabricação de gelo comum,Migração,True,False,False,SOMENTE SESI,1
00818307000102,J M Delgado Junior,Indústria,4.Micro,Facção de roupas profissionais,Migração,True,False,False,SOMENTE SESI,1
00823434000191,Agricom Agro Industria E Comercio Anadiense Ltda,Indústria,4.Micro,Fabricação de conservas de frutas,Migração,True,False,False,SOMENTE SESI,1
00823434000272,Agricom Agro Industria E Comercio Anadiense Ltda,Não Indústria,4.Micro,Comércio atacadista de produtos alimentícios em geral,Migração,True,False,False,SOMENTE SESI,1
00823434000353,Agricom Agro Industria E Comercio Anadiense Ltda,Não Indústria,4.Micro,Comércio atacadista de produtos alimentícios em geral,Migração,True,False,False,SOMENTE SESI,1
00837546000100,Ceproal - Centro De Ensino Profissionalizante De Alagoas Ltda,Não Indústria,4.Micro,Educação profissional de nível técnico,Proposta,True,False,False,SOMENTE SESI,1
00858237000108,Ind E Comercio De Massas Trigo Ltda,Indústria,3.Pequena,Fabricação de biscoitos e bolachas,Migração,True,False,False,SOMENTE SESI,1
00874154000102,M A Ferreira Veiga,Industria,4.Micro,FABRICAÇÃO DE PRODUTOS DE PADARIA E CONFEITARIA COM PREDOMINÂNCIA DE PRODUÇÃO PRÓPRIA,Proposta,False,True,False,SOMENTE SENAI,1
00887925000104,Grafmarques Industria Editora E Servicos Ltda,Industria,4.Micro,"Impressão de livros, revistas e outras publicações periódicas",Migração,False,True,False,SOMENTE SENAI,1
00930087000104,Prener Engenharia Ltda,Indústria,3.Pequena,Construção de estações e redes de distribuição de energia elétrica,Proposta,True,False,False,SOMENTE SESI,1
00961032000153,Multbox Esquadrias De Aluminio Ltda,Indústria,3.Pequena,Fabricação de esquadrias de metal,Migração,True,False,False,SOMENTE SESI,1
00969924000109,F.t.lindoso & Cia. Ltda,Não Indústria,4.Micro,Atividades de condicionamento físico,Migração,True,False,False,SOMENTE SESI,1
00987872000195,Leonia Peixoto Cavalcante,Não Indústria,4.Micro,"Lanchonetes, casas de chá, de sucos e similares",Migração,True,False,False,SOMENTE SESI,1
01014074000140,Adilson Ferreira Dos Anjos,Não Indústria,4.Micro,Comércio varejista de materiais de construção em geral,Migração,True,False,False,SOMENTE SESI,1
01106583000100,Sacramento E Moreira Ltda,Não Indústria,3.Pequena,Restaurantes e similares,Migração,True,False,False,SOMENTE SESI,1
01129810000105,Fundo Municipal De Educacao,Nao Industria | Não Indústria,4.Micro,Atividades de associações de defesa de direitos sociais,Migração | Proposta,True,True,True,SESI + SENAI,2
01177442000170,Avante Energia E Servicos Ltda,Nao Industria,4.Micro,Outras atividades de prestação de serviços de informação não especificadas anteriormente,Proposta,False,True,False,SOMENTE SENAI,1
01182834000128,Reis & Gomes Ltda,Não Indústria,4.Micro,Comércio varejista especializado de eletrodomésticos e equipamentos de áudio e vídeo,Migração,True,False,False,SOMENTE SESI,1
01232050000167,Iranildo Barbosa De Farias,Indústria,4.Micro,"Fabricação de letras, letreiros e placas de qualquer material, exceto luminosos",Migração,True,False,False,SOMENTE SESI,1
01243011000165,Grafica E Editora Poligraf Ltda,Indústria,3.Pequena,"Impressão de livros, revistas e outras publicações periódicas",Migração,True,False,False,SOMENTE SESI,1
01247474000103,Ana M.borges Utiama,Não Indústria,4.Micro,Atividades de podologia,Migração,True,False,False,SOMENTE SESI,1
01285165000462,O Borrachao Ltda,Nao Industria,4.Micro,Comércio varejista de outros produtos não especificados anteriormente,Migração,False,True,False,SOMENTE SENAI,1
01301040000136,Grafpel Ind Grafica Ltda,Indústria,4.Micro,Impressão de material para outros usos,Migração,True,False,False,SOMENTE SESI,1
01334368000159,Ultraplast Ind.e Com.de Sacolas Plasticas Ltda,Indústria,2.Média,Fabricação de artefatos de material plástico para outros usos não especificados anteriormente,Migração,True,False,False,SOMENTE SESI,1
01336881000189,Armario Quarto E Cozinha Ind. E Com. Ltda,Industria | Indústria,4.Micro,Fabricação de móveis com predominância de madeira,Migração | Proposta,True,True,True,SESI + SENAI,2
01357555000158,Amazonas Industria E Comercio De Alimentos Ltda,Indústria,4.Micro,Fabricação de outros produtos alimentícios não especificados anteriormente,Migração,True,False,False,SOMENTE SESI,1
01413951000155,Ferplas Industria De Artefatos De Arame Ltda,Industria,3.Pequena,Fabricação de outros produtos de metal não especificados anteriormente,Proposta,False,True,False,SOMENTE SENAI,1
01454407000151,Cardiodinamica Ltda,Não Indústria,2.Média,Atividades de atendimento em pronto-socorro e unidades hospitalares para atendimento a urgências,Proposta,True,False,False,SOMENTE SESI,1
01528374000147,Engie Solucoes De Operacao E Manutencao Ltda.,Indústria,1.Grande,Serviços de engenharia,Proposta,True,False,False,SOMENTE SESI,1
01551272002005,Asa Industria E Comercio Ltda,Nao Industria,3.Pequena,Comércio atacadista de produtos alimentícios em geral,Proposta,False,True,False,SOMENTE SENAI,1
01563491000141,Brisamar Pousada Ltda,Não Indústria,4.Micro,Outros alojamentos não especificados anteriormente,Migração,True,False,False,SOMENTE SESI,1
01584452000120,Kifrios Comercio E Industria De Frios Ltda,Indústria,3.Pequena,Fabricação de gelo comum,Migração,True,False,False,SOMENTE SESI,1
01596670000185,Jose Sergio Silva Morais,Indústria,4.Micro,Fabricação de laticínios,Migração,True,False,False,SOMENTE SESI,1
01611866000525,P J Refeicoes Coletivas Ltda,Indústria,3.Pequena,Fornecimento de alimentos preparados preponderantemente para empresas,Migração,True,False,False,SOMENTE SESI,1
01611866001092,P J Refeicoes Coletivas Ltda,Indústria,3.Pequena,Fornecimento de alimentos preparados preponderantemente para empresas,Migração,True,False,False,SOMENTE SESI,1
01637593000164,Enord Engenharia Ltda,Industria | Indústria,1.Grande,Construção de edifícios,Migração,True,True,True,SESI + SENAI,2
01637895000132,Votorantim Cimentos S.a.,Indústria,1.Grande,Fabricação de cimento,Proposta,True,False,False,SOMENTE SESI,1
01656786000162,Grafimar Ltda,Não Indústria,4.Micro,"Edição integrada à impressão de cadastros, listas e outros produtos gráficos",Migração,True,False,False,SOMENTE SESI,1
01670186000159,Gildete M. Dos Santos Silva Restaurante,Não Indústria,4.Micro,Restaurantes e similares,Migração,True,False,False,SOMENTE SESI,1
01707112000140,Cooperativa Dos Medicos Da Santa Casa De Maceio,Não Indústria,3.Pequena,Atividades de profissionais da área de saúde não especificadas anteriormente,Migração,True,False,False,SOMENTE SESI,1
01707112000301,Cooperativa Dos Medicos Da Santa Casa De Maceio,Não Indústria,4.Micro,Atividades de profissionais da área de saúde não especificadas anteriormente,Migração,True,False,False,SOMENTE SESI,1
01728967000157,Pao Da Arte Comercio E Industria Ltda,Indústria,4.Micro,FABRICAÇÃO DE PRODUTOS DE PANIFICAÇÃO INDUSTRIAL,Migração,True,False,False,SOMENTE SESI,1
01744683000154,Maceoleo Ltda,Não Indústria,4.Micro,Comércio varejista de lubrificantes,Migração,True,False,False,SOMENTE SESI,1
01758073000100,Auricelia Maria De Rezende,Indústria,4.Micro,"Confecção de peças do vestuário, exceto roupas íntimas e as confeccionadas sob medida",Migração,True,False,False,SOMENTE SESI,1
01771408000120,Jorge Pereira Da Rocha Neto,Não Indústria,4.Micro,"Aluguel de palcos, coberturas e outras estruturas de uso temporário, exceto andaimes",Migração,True,False,False,SOMENTE SESI,1
01774021000127,Vulcap - Vulcanizacao Arapiraca Ltda,Indústria,4.Micro,Fabricação de pneumáticos e de câmaras-de-ar,Migração,True,False,False,SOMENTE SESI,1
01774589000148,Mestre Cuca Restaurante Ltda,Não Indústria,3.Pequena,Restaurantes e similares,Migração,True,False,False,SOMENTE SESI,1
01788792000173,Carmem Lucia De Souza Feitosa,Industria | Indústria,4.Micro,"Fabricação de móveis de outros materiais, exceto madeira e metal",Migração | Proposta,True,True,True,SESI + SENAI,2
01832386000160,Tecserv - Comercio E Servicos Ltda,Não Indústria,4.Micro,Aluguel de máquinas e equipamentos para escritório,Migração,True,False,False,SOMENTE SESI,1
01839841000150,Gelbanise Oliveira De Almeida,Não Indústria,4.Micro,Comércio varejista de bicicletas e triciclos; peças e acessórios,Migração,True,False,False,SOMENTE SESI,1
01864858000167,Dilab- Diagnostico Laboratorial S/s Ltda,Nao Industria,4.Micro,Laboratórios clínicos,Proposta,False,True,False,SOMENTE SENAI,1
01868460000107,Condominio Residencial Aquarius,Não Indústria,4.Micro,Condomínios prediais,Migração,True,False,False,SOMENTE SESI,1
01899414000167,Mecbrun-industria E Comercio Ltda,Indústria,3.Pequena,Fabricação de obras de caldeiraria pesada,Migração,True,False,False,SOMENTE SESI,1
01908548000105,Buffet Izabel Pinheiro Ltda,Não Indústria,4.Micro,Serviços de alimentação para eventos e recepções - bufê,Migração,True,False,False,SOMENTE SESI,1
01974371000218,Risoterm Isolantes Termicos Ltda,Industria,3.Pequena,Outras obras de instalações em construções não especificadas anteriormente,Proposta,False,True,False,SOMENTE SENAI,1
02040502000171,Edivaldo Araujo,Não Indústria,4.Micro,Comércio varejista de materiais de construção em geral,Migração,True,False,False,SOMENTE SESI,1
02072980000163,Proenge Construcoes Ltda,Indústria,4.Micro,Construção de edifícios,Migração,True,False,False,SOMENTE SESI,1
02112625000170,Unigraf Ltda,Indústria,4.Micro,Impressão de material para outros usos,Migração,True,False,False,SOMENTE SESI,1
02143828000124,Lima & Antunes Ltda,Indústria,3.Pequena,Fabricação de laticínios,Migração,True,False,False,SOMENTE SESI,1
02177802000105,Gm Auto Capas Al Ltda,Indústria,4.Micro,SERVIÇOS DE CAPOTARIA,Migração,True,False,False,SOMENTE SESI,1
02180731000191,Casa Para Velhice Luiza De Marillac,Não Indústria,3.Pequena,Atividades de associações de defesa de direitos sociais,Migração,True,False,False,SOMENTE SESI,1
02181391000113,Avlys Confeccoes Ltda,Indústria,4.Micro,"Confecção de roupas profissionais, exceto sob medida",Migração,True,False,False,SOMENTE SESI,1
02285556000105,Mario Calheiros De Lima & Cia Ltda,Não Indústria,4.Micro,Apicultura,Migração,True,False,False,SOMENTE SESI,1
02297239000109,Distribuidora Comercial E Industrial Rio Branco Ltda,Não Indústria,4.Micro,Comércio atacadista de cereais e leguminosas beneficiados,Migração,True,False,False,SOMENTE SESI,1
02301846000197,Transmares Corretora De Seguros Ltda,Não Indústria,4.Micro,"Corretores e agentes de seguros, de planos de previdência complementar e de saúde",Migração,True,False,False,SOMENTE SESI,1
02321947000120,"C D I - Centro De Imagem, Diagnostico E Tratamento Ltda",Não Indústria,4.Micro,Serviços de ressonância magnética,Migração,True,False,False,SOMENTE SESI,1
02327768000108,E L Rocha Dedetizadora,Não Indústria,3.Pequena,Imunização e controle de pragas urbanas,Migração,True,False,False,SOMENTE SESI,1
02329713000129,Timac Agro Industria E Comercio De Fertilizantes Ltda,Não Indústria,2.Média,"Comércio atacadista de defensivos agrícolas, adubos, fertilizantes e corretivos do solo",Proposta,True,False,False,SOMENTE SESI,1
02359689000170,Sk Infraestrutura Ltda,Industria,4.Micro,"Obras portuárias, marítimas e fluviais",Proposta,False,True,False,SOMENTE SENAI,1
02413246000110,C E O Guanabens,Indústria,3.Pequena,Fabricação de sabões e detergentes sintéticos,Migração,True,False,False,SOMENTE SESI,1
02417115001698,Sgs Geosol Laboratorios Ltda,Não Indústria,4.Micro,Testes e análises técnicas,Migração,True,False,False,SOMENTE SESI,1
02423864000141,"Arquitec - Arquitetura, Engenharia E Construcao Ltda Em Recuperacao Judicial",Industria,3.Pequena,Construção de edifícios,Proposta,False,True,False,SOMENTE SENAI,1
02481605000177,Conselho Regional De Quimica Da Xvii Regiao,Órgãos Públicos,4.Micro,Administração pública em geral,Migração,True,False,False,SOMENTE SESI,1
02527858000134,Plastec Industria E Comercio Ltda,Indústria,3.Pequena,Fabricação de artefatos de material plástico para uso pessoal e doméstico,Migração,True,False,False,SOMENTE SESI,1
02573575000129,A. Maria Brasil Martins,Não Indústria,4.Micro,Restaurantes e similares,Migração,True,False,False,SOMENTE SESI,1
02586873000153,Casel Servicos De Eletricidade Ltda,Industria,4.Micro,Construção de edifícios,Proposta,False,True,False,SOMENTE SENAI,1
02597092000164,Santana & Sacramento Ltda,Indústria,4.Micro,Impressão de material para outros usos,Migração,True,False,False,SOMENTE SESI,1
02644422000125,Marcogram Comercio De Marmores E Granitos Ltda,Não Indústria,4.Micro,Comércio varejista de materiais de construção não especificados anteriormente,Migração,True,False,False,SOMENTE SESI,1
02668961000102,Condomnio Casa Da Industria,Não Indústria,4.Micro,Condomínios prediais,Migração,True,False,False,SOMENTE SESI,1
02688725000140,Agreste Engenharia Servicos E Locacoes Ltda,Indústria,4.Micro,Instalação e manutenção elétrica,Migração,True,False,False,SOMENTE SESI,1
02709449006009,Petrobras Transporte S.a - Transpetro,Indústria,3.Pequena,Transporte dutoviário,Proposta,True,False,False,SOMENTE SESI,1
02751862000181,Solo Incorporacoes Ltda,Indústria,4.Micro,Construção de edifícios,Migração,True,False,False,SOMENTE SESI,1
02765607000198,J M R Fontan Ltda,Indústria,4.Micro,Fabricação de bijuterias e artefatos semelhantes,Migração,True,False,False,SOMENTE SESI,1
02789569000103,Eugenio Costa De Souza,Não Indústria,4.Micro,Comércio varejista de artigos do vestuário e acessórios,Migração,True,False,False,SOMENTE SESI,1
02805820003100,Enerflex Brasil Energia Ltda,Industria,4.Micro,Atividades de apoio à extração de petróleo e gás natural,Proposta,False,True,False,SOMENTE SENAI,1
02833384000159,M N M Amaral,Indústria,4.Micro,Fabricação de laticínios,Migração,True,False,False,SOMENTE SESI,1
02857954002437,Amara Net Zero Brasil Ltda,Não Indústria,3.Pequena,"Depósitos de mercadorias para terceiros, exceto armazéns gerais e guarda-móveis",Proposta,True,False,False,SOMENTE SESI,1
02865907000149,M T Florencio Fernandes & Cia Ltda,Não Indústria,4.Micro,Comércio varejista de artigos do vestuário e acessórios,Migração,True,False,False,SOMENTE SESI,1
02867678000100,Nip Global Ltda,Industria | Indústria,2.Média,Serviços de engenharia,Proposta,True,True,True,SESI + SENAI,2
02890163000112,Andre Luis De Almeda Silva Promocoes E Assessoria Ltda,Não Indústria,4.Micro,"Serviços de organização de feiras, congressos, exposições e festas",Proposta,True,False,False,SOMENTE SESI,1
02914460000312,Seara Alimentos Ltda,Não Indústria,1.Grande,Serviços combinados de escritório e apoio administrativo,Proposta,True,False,False,SOMENTE SESI,1
02914806000110,Fazenda Campinas Ltda.,Indústria,4.Micro,Incorporação de empreendimentos imobiliários,Proposta,True,False,False,SOMENTE SESI,1
02949016000413,Control Construcoes S.a,Indústria,1.Grande,Instalação e manutenção elétrica,Proposta,True,False,False,SOMENTE SESI,1
02949016002114,Control Construcoes S.a,Industria | Indústria,1.Grande,Instalação e manutenção elétrica,Proposta,True,True,True,SESI + SENAI,2
02949016002203,Control Construcoes S.a,Industria,2.Média,Instalação e manutenção elétrica,Proposta,False,True,False,SOMENTE SENAI,1
02949016002467,Control Construcoes S.a,Industria,2.Média,Instalação e manutenção elétrica,Proposta,False,True,False,SOMENTE SENAI,1
02949016002548,Control Construcoes S.a,Industria,3.Pequena,Instalação e manutenção elétrica,Proposta,False,True,False,SOMENTE SENAI,1
02970438000128,Clinica De Cirurgia Plastica Dr. Fernando Lins Ltda,Não Indústria,4.Micro,Atividade médica ambulatorial com recursos para realização de procedimentos cirúrgicos,Migração,True,False,False,SOMENTE SESI,1
02995661000120,Cunegundes Nascimento Soares Neto,Não Indústria,4.Micro,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns",Migração,True,False,False,SOMENTE SESI,1
03022327000152,Rosangela Araujo Brandao Nascimento,Indústria,4.Micro,Fornecimento de alimentos preparados preponderantemente para empresas,Migração,True,False,False,SOMENTE SESI,1
03028774000119,F. M. S. L.. Coretora De Seguros Ltda,Não Indústria,4.Micro,Outras atividades de prestação de serviços de informação não especificadas anteriormente,Migração,True,False,False,SOMENTE SESI,1
03032961000176,Rosangela Claudino Cardoso,Indústria,4.Micro,"Fabricação de artigos do vestuário, produzidos em malharias e tricotagens, exceto meias",Migração,True,False,False,SOMENTE SESI,1
03178923000126,Versan Empreendimentos Limitada,Não Indústria,3.Pequena,Gestão e manutenção de cemitérios,Migração,True,False,False,SOMENTE SESI,1
03246173000182,Biscoito Caseiro D' Licia Ltda,Indústria,3.Pequena,Fabricação de biscoitos e bolachas,Migração,True,False,False,SOMENTE SESI,1
03252709000172,Santos & Carvalho Ltda,Não Indústria,4.Micro,"Representantes comerciais e agentes do comércio de madeira, material de construção e ferragens",Migração,True,False,False,SOMENTE SESI,1
03279056000115,Cabecal - Calcario De Cabeceiras Mineracao Ltda,Industria,4.Micro,"Extração de minerais para fabricação de adubos, fertilizantes e outros produtos químicos",Proposta,False,True,False,SOMENTE SENAI,1
03360646000178,Samplas Industria E Comercio De Plasticos Ltda.,Indústria,3.Pequena,Fabricação de artefatos de material plástico para outros usos não especificados anteriormente,Migração,True,False,False,SOMENTE SESI,1
03360646000330,Samplas Industria E Comercio De Plasticos Ltda.,Não Indústria,4.Micro,Comércio varejista de outros artigos de uso doméstico não especificados anteriormente,Migração,True,False,False,SOMENTE SESI,1
03396460000179,Industria Parisom Ltda,Indústria,4.Micro,"Fabricação de artigos para viagem, bolsas e semelhantes de qualquer material",Migração,True,False,False,SOMENTE SESI,1
03405567000136,L. B. Comercio De Alimentos Ltda,Não Indústria,4.Micro,"Lanchonetes, casas de chá, de sucos e similares",Migração,True,False,False,SOMENTE SESI,1
03418733000139,Igramal Industria De Granitos E Marmores Ltda,Indústria,3.Pequena,"Aparelhamento de placas e execução de trabalhos em mármore, granito, ardósia e outras pedras",Migração,True,False,False,SOMENTE SESI,1
03470536000169,Energia Empreendimentos Ltda,Industria,3.Pequena,Construção de edifícios,Proposta,False,True,False,SOMENTE SENAI,1
03507618000130,N S Racoes Ltda,Não Indústria,4.Micro,Comércio varejista de animais vivos e de artigos e alimentos para animais de estimação,Migração,True,False,False,SOMENTE SESI,1
03513308000129,Dekor Art Comercial Ltda,Indústria,4.Micro,"Aparelhamento de placas e execução de trabalhos em mármore, granito, ardósia e outras pedras",Migração,True,False,False,SOMENTE SESI,1
03624362000141,Cooperativa Educacional De Maceio,Nao Industria,3.Pequena,Atividades de associações de defesa de direitos sociais,Proposta,False,True,False,SOMENTE SENAI,1
03636036001630,Asa Branca Indl. Coml. E Importadora Ltda,Indústria,4.Micro,"Preservação de peixes, crustáceos e moluscos",Migração,True,False,False,SOMENTE SESI,1
03641462000186,Igreja Em Arapiraca,Não Indústria,4.Micro,Atividades de organizações religiosas,Proposta,True,False,False,SOMENTE SESI,1
03657005000180,Industria E Comercio De Agua Mineral Anadiense Ltda,Indústria,4.Micro,Fabricação de águas envasadas,Migração,True,False,False,SOMENTE SESI,1
03692424000152,Servico Nacional De Aprendizagem Comercial - Senac,Não Indústria,1.Grande,Outras atividades de ensino não especificadas anteriormente,Migração,True,False,False,SOMENTE SESI,1
03692424000403,Servico Nacional De Aprendizagem Comercial - Senac,Não Indústria,3.Pequena,Outras atividades de ensino não especificadas anteriormente,Migração,True,False,False,SOMENTE SESI,1
03692424000667,Servico Nacional De Aprendizagem Comercial - Senac,Não Indústria,3.Pequena,Outras atividades de ensino não especificadas anteriormente,Migração,True,False,False,SOMENTE SESI,1
03692424000900,Servico Nacional De Aprendizagem Comercial - Senac,Não Indústria,4.Micro,Outras atividades de ensino não especificadas anteriormente,Migração,True,False,False,SOMENTE SESI,1
03692424001124,Servico Nacional De Aprendizagem Comercial - Senac,Não Indústria,3.Pequena,Outras atividades de ensino não especificadas anteriormente,Migração,True,False,False,SOMENTE SESI,1
03692424001205,Servico Nacional De Aprendizagem Comercial - Senac,Não Indústria,4.Micro,Outras atividades de ensino não especificadas anteriormente,Migração,True,False,False,SOMENTE SESI,1
03692424001477,Servico Nacional De Aprendizagem Comercial - Senac,Não Indústria,3.Pequena,Outras atividades de ensino não especificadas anteriormente,Migração,True,False,False,SOMENTE SESI,1
03692424001558,Servico Nacional De Aprendizagem Comercial - Senac,Não Indústria,4.Micro,Outras atividades de ensino não especificadas anteriormente,Migração,True,False,False,SOMENTE SESI,1
03698620000568,Green4t Solucoes Ti Ltda,Industria,3.Pequena,Outras obras de instalações em construções não especificadas anteriormente,Proposta,False,True,False,SOMENTE SENAI,1
03722728000115,Engenharq Ltda,Industria | Indústria,1.Grande,Construção de edifícios,Migração | Proposta,True,True,True,SESI + SENAI,2
03746272000123,Sian Engenharia Ltda,Industria | Indústria,3.Pequena,Construção de edifícios,Migração | Proposta,True,True,True,SESI + SENAI,2
03767250000140,Hidrametal Ltda,Indústria,3.Pequena,"Fabricação de equipamentos hidráulicos e pneumáticos, peças e acessórios, exceto válvulas",Migração,True,False,False,SOMENTE SESI,1
03773834000128,"Servico Social Da Industria, Departamento Regional De Minas Gerais (sesi / Drmg)",Não Indústria,4.Micro,Outras atividades de ensino não especificadas anteriormente,Proposta,True,False,False,SOMENTE SESI,1
03798336000130,Servico Social Da Industria - Sesi,Não Indústria,2.Média,Outras atividades de ensino não especificadas anteriormente,Migração,True,False,False,SOMENTE SESI,1
03798336000210,Servico Social Da Industria - Sesi,Nao Industria,3.Pequena,Outras atividades de ensino não especificadas anteriormente,Proposta,False,True,False,SOMENTE SENAI,1
03798336000806,Servico Social Da Industria - Sesi,Nao Industria,3.Pequena,Outras atividades de ensino não especificadas anteriormente,Proposta,False,True,False,SOMENTE SENAI,1
03798336000997,Servico Social Da Industria - Sesi,Nao Industria,3.Pequena,Outras atividades de ensino não especificadas anteriormente,Proposta,False,True,False,SOMENTE SENAI,1
03798361000113,Servico Nacional De Aprendizagem Industrial,Não Indústria,2.Média,Outras atividades de ensino não especificadas anteriormente,Migração,True,False,False,SOMENTE SESI,1
03798361000202,Servico Nacional De Aprendizagem Industrial,Não Indústria,3.Pequena,Outras atividades de ensino não especificadas anteriormente,Proposta,True,False,False,SOMENTE SESI,1
03814734000100,Magenta Grafica E Editora Ltda,Indústria,4.Micro,Impressão de material para outros usos,Migração,True,False,False,SOMENTE SESI,1
03859544000100,Malta & Malta Ltda,Não Indústria,4.Micro,Atividade médica ambulatorial com recursos para realização de exames complementares,Migração,True,False,False,SOMENTE SESI,1
03866223000124,Medradius Clinica De Medicina Nuclear E Radiologia De Maceio Ltda,Nao Industria | Não Indústria,2.Média,"Serviços de diagnóstico por imagem com uso de radiação ionizante, exceto tomografia",Migração | Proposta,True,True,True,SESI + SENAI,2
03866223000205,Medradius Clinica De Medicina Nuclear E Radiologia De Maceio Ltda,Não Indústria,2.Média,"Serviços de diagnóstico por imagem com uso de radiação ionizante, exceto tomografia",Migração,True,False,False,SOMENTE SESI,1
03866223000477,Medradius Clinica De Medicina Nuclear E Radiologia De Maceio Ltda,Não Indústria,2.Média,"Serviços de diagnóstico por imagem com uso de radiação ionizante, exceto tomografia",Migração,True,False,False,SOMENTE SESI,1
03887992000109,Cam Clinica De Anestesiologia De Maceio Ltda.,Não Indústria,4.Micro,Atividade médica ambulatorial restrita a consultas,Migração,True,False,False,SOMENTE SESI,1
03894943000101,Colegio Sagrada Familia Ltda,Não Indústria,4.Micro,Ensino fundamental,Proposta,True,False,False,SOMENTE SESI,1
03910880000121,Maucon Construcoes Ltda,Industria,3.Pequena,Construção de edifícios,Proposta,False,True,False,SOMENTE SENAI,1
03921745000181,Jbr Pneus Comercio E Servicos Ltda,Indústria,3.Pequena,Serviços de borracharia para veículos automotores,Migração,True,False,False,SOMENTE SESI,1
03949951000108,Uniao Brasil Transportes Ltda,Não Indústria,3.Pequena,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",Migração,True,False,False,SOMENTE SESI,1
03951809000510,Petrosynergy Ltda,Indústria,3.Pequena,Extração de petróleo e gás natural,Proposta,True,False,False,SOMENTE SESI,1
