CNPJ,Razão Social,Categoria,Porte,CNAE,Origem da Cobertura,TEM_SESI,TEM_SENAI,TEM_SESI_SENAI,STATUS_RELACIONAMENTO,QTD_REGISTROS_BASE,SEBRAE_situacao_atual,SEBRAE_razao_social,SEBRAE_SETOR,SEBRAE_CNAE PRIMARIO,SEBRAE_Porte,SEBRAE_Municipio,SEBRAE_SESI,SEBRAE_SENAI,SEBRAE_cnae_codigo_recuperado,SEBRAE_cnae_norm,SEBRAE_cnae_divisao,SEBRAE_secao,SEBRAE_setor,SEBRAE_subsetor,SEBRAE_e_industria,SEBRAE_auditoria,SEBRAE_elegivel_sebrae,SEBRAE_oportunidade_comercial,ENCONTRADO_SEBRAE
04834392000145,Brascar Locadora Ltda,Nao Industria,3.Pequena,Locação de automóveis sem condutor,Proposta,False,True,False,SOMENTE SENAI,1,,,,,,,,,,,,,,,,,,,False
04874651000161,Maria Das Gracas B. Santos,Não Indústria,4.Micro,Comércio varejista de artigos do vestuário e acessórios,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
04928281000106,Mervil - Mercantil Vieira Ltda,Não Indústria,1.Grande,Comércio atacadista de produtos alimentícios em geral,Proposta,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
05012368000193,Elg Pedestais Ltda,Não Indústria,3.Pequena,Comércio atacadista especializado em outros produtos intermediários não especificados anteriormente,Proposta,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
05042855000107,Aluisio Luis Dos Santos  Ltda,Não Indústria,3.Pequena,Comércio atacadista de produtos alimentícios em geral,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
05154589000449,Oliveira E Nobre Supermercado Ltda,Não Indústria,2.Média,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - supermercados",Proposta,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
05325467000206,D A L Comercio Ltda,Não Indústria,4.Micro,"Comércio varejista de produtos farmacêuticos, sem manipulação de fórmulas",Proposta,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
05415557000107,L P Magicel Corretora E Administradora De Seguros Ltda,Não Indústria,2.Média,"Corretores e agentes de seguros, de planos de previdência complementar e de saúde",Proposta,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
05419173000162,Luci Pereira Dos Santos,Não Indústria,4.Micro,Comércio atacadista de produtos alimentícios em geral,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
05481218000129,Nascimento & Falcao Ltda,Não Indústria,4.Micro,Comércio varejista de ferragens e ferramentas,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
05502102000129,Centro De Seguranca Veicular Ltda,Não Indústria,4.Micro,Testes e análises técnicas,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
05559112000109,Nova Harcos Corretora De Seguros Ltda,Não Indústria,3.Pequena,"Corretores e agentes de seguros, de planos de previdência complementar e de saúde",Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
05623256000179,Inside Sistemas Ltda,Indústria,2.Média,Desenvolvimento e licenciamento de programas de computador não-customizáveis,Proposta,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
05771122000103,Am Incorporacoes E Administracoes Ltda,Não Indústria,4.Micro,Serviços de sepultamento,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
05863009000140,Synergia - Consultoria Urbana E Social Ltda.,Nao Industria,2.Média,Pesquisa e desenvolvimento experimental em ciências sociais e humanas,Proposta,False,True,False,SOMENTE SENAI,1,,,,,,,,,,,,,,,,,,,False
05898710000102,Ana Cristina Dos Santos Costa,Não Indústria,4.Micro,"Comércio varejista de suvenires, bijuterias e artesanatos",Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
05900886000143,Escola Padre Pierre Vigne Ltda,Não Indústria,3.Pequena,Ensino fundamental,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
05902038000254,Iabs - Instituto Brasileiro De Desenvolvimento E Sustentabilidade,Não Indústria,4.Micro,Atividades de associações de defesa de direitos sociais,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
05954139000198,Clinica De Cardiologia Avancada Ltda,Não Indústria,3.Pequena,Atividade médica ambulatorial com recursos para realização de exames complementares,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
05954139000279,Clinica De Cardiologia Avancada Ltda,Não Indústria,4.Micro,Atividade médica ambulatorial com recursos para realização de exames complementares,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
05957520000100,Karina F. Da S. C. De Aquino,Não Indústria,4.Micro,Comércio varejista de outros produtos não especificados anteriormente,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
05966389000148,L F M W Cartisano,Não Indústria,4.Micro,Comércio varejista de tintas e materiais para pintura,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
05996028000144,Varejao Dos Doces Ltda,Não Indústria,3.Pequena,"Comércio varejista de doces, balas, bombons e semelhantes",Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
05996028000306,Varejao Dos Doces Ltda,Não Indústria,3.Pequena,"Comércio atacadista de chocolates, confeitos, balas, bombons e semelhantes",Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
06009273000183,Memorial Parque De Maceio Ltda,Não Indústria,3.Pequena,Gestão e manutenção de cemitérios,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
06043133000121,Gentil Aurelio Rodrigues,Indústria,4.Micro,Obras de acabamento em gesso e estuque,Proposta,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
06171493000451,Mslog - Servicos De Logistica E Transporte Ltda,Nao Industria,3.Pequena,Organização logística do transporte de carga,Proposta,False,True,False,SOMENTE SENAI,1,,,,,,,,,,,,,,,,,,,False
06173511000191,Retrofit Engenharia De Servicos Ltda,Industria,3.Pequena,Construção de edifícios,Proposta,False,True,False,SOMENTE SENAI,1,,,,,,,,,,,,,,,,,,,False
06197766000194,H A Menezes Santos,Não Indústria,4.Micro,Comércio a varejo de peças e acessórios novos para veículos automotores,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
06210697000101,K C A De Melo & Cia Ltda,Não Indústria,4.Micro,Atividades de monitoramento de sistemas de segurança eletrônico,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
06227963000109,Auto Viacao Mae Do Salvador Ltda,Não Indústria,4.Micro,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, municipal",Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
06228417000192,Madebras Atacado De Madeiras Ltda,Não Indústria,3.Pequena,Comércio atacadista de materiais de construção em geral,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
06248248000152,Sabalanga Produtos Agropecuarios Ltda,Nao Industria,2.Média,Criação de frangos para corte,Proposta,False,True,False,SOMENTE SENAI,1,,,,,,,,,,,,,,,,,,,False
06304474000103,Moura E Moura Servicos Medicos Ltda,Não Indústria,4.Micro,"Serviços de diagnóstico por registro gráfico - ECG, EEG e outros exames análogos",Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
06326419000114,Acquaplan Tecnologia E Consultoria Ambiental Ltda,Não Indústria,4.Micro,"Outras atividades profissionais, científicas e técnicas não especificadas anteriormente",Proposta,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
06371307000185,Harcos Comercio E Servicos Ltda,Não Indústria,4.Micro,Promoção de vendas,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
06371307000347,Harcos Comercio E Servicos Ltda,Não Indústria,4.Micro,Promoção de vendas,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
06371307000509,Harcos Comercio E Servicos Ltda,Não Indústria,4.Micro,Promoção de vendas,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
06371307000690,Harcos Comercio E Servicos Ltda,Não Indústria,4.Micro,"Atividades de intermediação e agenciamento de serviços e negócios em geral, exceto imobiliários",Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
06371307000770,Harcos Comercio E Servicos Ltda,Não Indústria,4.Micro,"Atividades de intermediação e agenciamento de serviços e negócios em geral, exceto imobiliários",Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
06371307000851,Harcos Comercio E Servicos Ltda,Não Indústria,4.Micro,Promoção de vendas,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
06371307001580,Harcos Comercio E Servicos Ltda,Não Indústria,4.Micro,Promoção de vendas,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
06371307001742,Harcos Comercio E Servicos Ltda,Não Indústria,4.Micro,Promoção de vendas,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
06371307001823,Harcos Comercio E Servicos Ltda,Não Indústria,4.Micro,Promoção de vendas,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
06371307001904,Harcos Comercio E Servicos Ltda,Não Indústria,4.Micro,Promoção de vendas,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
06371325000167,Masterop Operadora Turistica Ltda,Não Indústria,3.Pequena,Agências de viagens,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
06372095000150,W.l.monteiro,Não Indústria,4.Micro,"Comércio atacadista de combustíveis de origem vegetal, exceto álcool carburante",Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
06931419000143,Escola Pequenos Brilhantes Ltda,Não Indústria,4.Micro,Ensino fundamental,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
06964752000159,P3 Engenharia Eletrica Ltda,Indústria,2.Média,Serviços de engenharia,Proposta,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
06980064001073,Nacional Gas Butano Distribuidora Ltda,Nao Industria,3.Pequena,Comércio varejista de gás liqüefeito de petróleo (GLP),Proposta,False,True,False,SOMENTE SENAI,1,,,,,,,,,,,,,,,,,,,False
07036026000139,Igreja Batista El Shadday De Arapiraca,Não Indústria,4.Micro,Atividades de organizações religiosas,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
07042588000195,Bomfim & Jatoba Advogados Associados,Não Indústria,4.Micro,Serviços advocatícios,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
07051560000114,Cemi - Com. De Equipamentos E Manutencao Em Informatica Ltda,Não Indústria,4.Micro,Recarga de cartuchos para equipamentos de informática,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
07103225000112,Empresa Brasileira De Construcao Ltda,Industria,3.Pequena,Construção de edifícios,Proposta,False,True,False,SOMENTE SENAI,1,,,,,,,,,,,,,,,,,,,False
07119626000160,Bdo Rcs Gestao Empresarial Ltda,Não Indústria,4.Micro,"Atividades de consultoria em gestão empresarial, exceto consultoria técnica específica",Proposta,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
07256880000100,Germano Regueira Advogados,Não Indústria,4.Micro,Serviços advocatícios,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
07302129000101,J. C. Da Silva & Silva Ltda,Não Indústria,3.Pequena,Serviços combinados de escritório e apoio administrativo,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
07326239000103,C H Sampaio,Não Indústria,4.Micro,Comércio varejista de calçados,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
07337276000109,Shl-servicos De Hospedagens Ltda,Não Indústria,2.Média,Hotéis,Proposta,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
07355891000148,Almar Pesquisa E Desenvolvimento Experimental Em Ciencias Fisicas E Naturais Ltda,Não Indústria,4.Micro,Pesquisa e desenvolvimento experimental em ciências físicas e naturais,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
07431747000143,Comferral Comercio De Ferragens Ltda,Nao Industria,4.Micro,Comércio atacadista de ferragens e ferramentas,Proposta,False,True,False,SOMENTE SENAI,1,,,,,,,,,,,,,,,,,,,False
07471959000154,Escola De Educacao Basica Millenium Ltda,Não Indústria,4.Micro,Ensino fundamental,Proposta,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
07472625000103,Reciclal Industria E Comercio De Metais Ltda,Não Indústria,4.Micro,Comércio atacadista de resíduos e sucatas metálicos,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
07478417000103,Metro Engenharia E Consultoria Ltda,Industria,1.Grande,Construção de edifícios,Migração,False,True,False,SOMENTE SENAI,1,,,,,,,,,,,,,,,,,,,False
07480558000160,Clinilar Home Care Ltda,Não Indústria,4.Micro,Atividades de fornecimento de infra-estrutura de apoio e assistência a paciente no domicílio,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
07648847000126,Arraes Comercio De Pecas E Servicos Automotivos Ltda,Não Indústria,4.Micro,Comércio a varejo de peças e acessórios novos para veículos automotores,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
07771407000161,Comercial Popular Ltda,Não Indústria,3.Pequena,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - supermercados",Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
07811608000145,Sol Salinas Hotelaria E Servicos Ltda.,Nao Industria,2.Média,Hotéis,Proposta,False,True,False,SOMENTE SENAI,1,,,,,,,,,,,,,,,,,,,False
07849197000187,Diniz & Rocha Ltda,Não Indústria,4.Micro,"Lanchonetes, casas de chá, de sucos e similares",Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
07849197000349,Diniz & Rocha Ltda,Não Indústria,4.Micro,"Lanchonetes, casas de chá, de sucos e similares",Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
07982350000140,Silva E Simiao Ltda,Não Indústria,4.Micro,Comércio varejista de materiais de construção em geral,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
08075562000106,Pousada Sonho Meu Ltda,Não Indústria,4.Micro,Hotéis,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
08092429000168,Pinheiro Empreendimentos Turisticos Ltda,Não Indústria,4.Micro,Hotéis,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
08099802000102,Jose Afonso Dos Anjos,Não Indústria,4.Micro,Comércio varejista de equipamentos para escritório,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
08183359000153,Prodiet Nutricao Clinica S.a,Indústria,2.Média,Fabricação de outros produtos alimentícios não especificados anteriormente,Proposta,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
08282818000156,Alfa Empreendimentos E Participacoes S.a,Não Indústria,3.Pequena,Holdings de instituições não-financeiras,Proposta,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
08342516000126,Sabor De Minas Comercio Ltda,Não Indústria,4.Micro,Restaurantes e similares,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
08343492000120,Mrv Engenharia E Participacoes Sa,Industria,1.Grande,Incorporação de empreendimentos imobiliários,Proposta,False,True,False,SOMENTE SENAI,1,,,,,,,,,,,,,,,,,,,False
08364485000295,Nova Empreendimentos Hoteleiros Ltda,Não Indústria,3.Pequena,Hotéis,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
08401328000121,Centro Pedagogico Ensinar E Construir Ltda,Não Indústria,3.Pequena,Ensino fundamental,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
08413825000140,Pimentel Lopes Engenharia E Arquitetura Ltda,Indústria,3.Pequena,Serviços de engenharia,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
08414691000181,Verissimo E Holanda Ltda,Nao Industria,3.Pequena,"Aluguel de máquinas e equipamentos para construção sem operador, exceto andaimes",Migração,False,True,False,SOMENTE SENAI,1,,,,,,,,,,,,,,,,,,,False
08467115000100,Companhia Estadual De Distribuicao De Energia Eletrica - Ceee-d,Indústria,3.Pequena,Distribuição de energia elétrica,Proposta,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
08474125000165,Aderaldo Teixeira Neves,Não Indústria,4.Micro,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns",Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
08507416000102,Tmk Servicos E Montagens Ltda,Indústria,4.Micro,Construção de estações e redes de distribuição de energia elétrica,Proposta,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
08513910000180,Armazem Comercio E Imp De Material De Construcao Ltda,Não Indústria,3.Pequena,Comércio varejista de materiais de construção em geral,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
08531946000196,Eme's Cargas Aereas Ltda,Não Indústria,4.Micro,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, municipal",Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
08614679000110,Real Arapiraca Viacao Ltda,Não Indústria,3.Pequena,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, municipal",Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
08618746000175,Centro Educacional Santa Terezinha Ltda,Nao Industria,3.Pequena,Ensino fundamental,Proposta,False,True,False,SOMENTE SENAI,1,,,,,,,,,,,,,,,,,,,False
08623589000196,J Jakson P Da Silva,Não Indústria,4.Micro,Apicultura,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
08629693000198,Associacao Do Pessoal Da Caixa Economica Federal,Não Indústria,4.Micro,"Clubes sociais, esportivos e similares",Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
08661067000189,Organicos Ambiental Consultoria Auditoria E Servicos Ltda,Não Indústria,4.Micro,Testes e análises técnicas,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
08726496000197,Engeko Engenharia E Construcao Ltda,Industria,3.Pequena,Construção de edifícios,Proposta,False,True,False,SOMENTE SENAI,1,,,,,,,,,,,,,,,,,,,False
08729141000151,"Pena Distribuidora, Importacao E Exportacao Ltda",Não Indústria,2.Média,Comércio atacadista de produtos alimentícios em geral,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
08840071000104,Av Gestao Empresarial Ltda,Não Indústria,3.Pequena,"Atividades de consultoria em gestão empresarial, exceto consultoria técnica específica",Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
08850788000137,A C Locadora De Transportes Ltda,Não Indústria,3.Pequena,Operadores turísticos,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
08862530000150,Tigre Materiais E Solucoes Para Construcao Ltda.,Indústria,1.Grande,Fabricação de tubos e acessórios de material plástico para uso na construção,Proposta,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
08900689000112,J.r.feyh & Cia Ltda,Industria,3.Pequena,Construção de estações e redes de distribuição de energia elétrica,Proposta,False,True,False,SOMENTE SENAI,1,,,,,,,,,,,,,,,,,,,False
08917765000100,Coisa De Casa Magazine Ltda,Não Indústria,4.Micro,Comércio varejista de outros artigos de uso doméstico não especificados anteriormente,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
08923450000168,Congregacao Das Irmas Franciscanas De Santo Antonio,Não Indústria,4.Micro,Atividades de associações de defesa de direitos sociais,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
08973574000158,Cordial Sociedade Beneficente Do Coracao De Alagoas,Não Indústria,3.Pequena,Atividades associativas não especificadas anteriormente,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
09102299000160,Melo & Calheiros Comercio E Servicos Ltda,Não Indústria,4.Micro,"Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal",Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
09114805000211,Oceanpact Servicos Maritimos S.a.,Não Indústria,4.Micro,Navegação de apoio marítimo,Proposta,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
09116721000136,J. R. Ribeiro Auto Pecas Ltda,Não Indústria,4.Micro,Comércio a varejo de peças e acessórios novos para veículos automotores,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
09143357000101,Arafort Piscinas E Materiais De Construcao Ltda,Não Indústria,4.Micro,Comércio varejista de materiais de construção em geral,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
09167697000164,Cedro Alimentos & Bebidas Ltda,Não Indústria,3.Pequena,Restaurantes e similares,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
09338997000169,System 2000 Centro De Idiomas Ltda,Não Indústria,3.Pequena,Ensino de idiomas,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
09341637000116,Delfos Locacoes Ltda,Não Indústria,4.Micro,"Aluguel de outras máquinas e equipamentos comerciais e industriais não especificados anteriormente, sem operador",Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
09344391000217,Hotel Costa Azul S A,Nao Industria,3.Pequena,Hotéis,Proposta,False,True,False,SOMENTE SENAI,1,,,,,,,,,,,,,,,,,,,False
09352645000168,Cooperativa De Trabalho Dos Fisioterapeutas De Alagoas - Fisiocoop,Não Indústria,4.Micro,Atividades de fisioterapia,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
09358384000193,Aleplast Comercio De Produtos Descartaveis Ltda,Não Indústria,2.Média,Comércio varejista de outros produtos não especificados anteriormente,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
09361765000121,Cedro Assessoria E Administracao De Hoteis De Maceio Ltda,Não Indústria,4.Micro,Hotéis,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
09378950000129,Nsa Distribuidora Ltda,Não Indústria,4.Micro,Comércio atacadista de produtos alimentícios em geral,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
09423483000101,Associacao Madre Esperanca,Nao Industria,4.Micro,Atividades de associações de defesa de direitos sociais,Migração,False,True,False,SOMENTE SENAI,1,,,,,,,,,,,,,,,,,,,False
09428526000141,"Pajucara Editora, Internet E Eventos Ltda",Não Indústria,3.Pequena,"Portais, provedores de conteúdo e outros serviços de informação na internet",Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
09438676000136,Tucci E Pontual Servicos Ltda,Não Indústria,4.Micro,Lavanderias,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
09473889000107,Trusty Servicos E Comercio Ltda,Indústria,4.Micro,Perfurações e sondagens,Proposta,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
09511455000146,Sichuan Restaurantes Ltda,Não Indústria,4.Micro,Restaurantes e similares,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
09520287000155,Adequa Assessoria E Consultoria Em Controle De Qualidade De Alimentos Ltda.,Nao Industria,4.Micro,Treinamento em desenvolvimento profissional e gerencial,Proposta,False,True,False,SOMENTE SENAI,1,,,,,,,,,,,,,,,,,,,False
09571854000100,59 Batalhao De Infantaria Motorizado,Nao Industria,4.Micro,Defesa,Migração,False,True,False,SOMENTE SENAI,1,,,,,,,,,,,,,,,,,,,False
09597651000185,Lyra & Paes Produtos Farmaceuticos Ltda,Não Indústria,4.Micro,"Comércio varejista de produtos farmacêuticos, com manipulação de fórmulas",Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
09597731000130,G Do Nascimento - Pecas,Não Indústria,3.Pequena,Comércio a varejo de peças e acessórios novos para veículos automotores,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
09601087000127,Loja Do Posto Comercio E Servicos Ltda,Não Indústria,4.Micro,Comércio varejista de ferragens e ferramentas,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
09601934000153,Gases Do Agreste Comercio E Transporte Ltda,Não Indústria,4.Micro,Transporte rodoviário de produtos perigosos,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
09813009000196,Alvaro Jose Do Monte Vasconcelos,Não Indústria,4.Micro,Criação de frangos para corte,Proposta,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
09814493000178,Carlos Henrique Alves Da Silva,Nao Industria,4.Micro,Comércio a varejo de peças e acessórios novos para veículos automotores,Proposta,False,True,False,SOMENTE SENAI,1,,,,,,,,,,,,,,,,,,,False
10198241000140,E F Guedes,Não Indústria,4.Micro,Comércio a varejo de peças e acessórios novos para veículos automotores,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
10198241000221,E F Guedes,Não Indústria,4.Micro,Comércio a varejo de peças e acessórios novos para veículos automotores,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
10306633000186,P De Carvalho Silva Servicos Ltda,Não Indústria,3.Pequena,Seleção e agenciamento de mão-de-obra,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
10331633000136,Rad - Radiologia Diagnostica Ltda,Não Indústria,4.Micro,Serviços de ressonância magnética,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
10340747000142,Guerrero Construtora E Empreendimentos Ltda,Industria,3.Pequena,Construção de estações e redes de distribuição de energia elétrica,Proposta,False,True,False,SOMENTE SENAI,1,,,,,,,,,,,,,,,,,,,False
10368560000157,L.a.f. Marketing E Servicos Ltda,Não Indústria,4.Micro,Marketing direto,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
10412434000152,Emsercol - Empresa Sergipana De Contrucao E Limpeza Ltda,Indústria,2.Média,Construção de edifícios,Proposta,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
10445683000144,Lucas Vagner Dos Santos Comercio,Não Indústria,4.Micro,Comércio varejista de ferragens e ferramentas,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
10474868000187,Associacao Dos Proprietarios E/ou Moradores Do Loteamento Residencial Aldeia Do Vale,Não Indústria,4.Micro,Atividades associativas não especificadas anteriormente,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
10494027000131,Lopes E Teixeira Alimentos E Bebidas Ltda,Não Indústria,3.Pequena,Restaurantes e similares,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
